,Provider,ClaimNum,DupClaimNum,DupClaimRatio,DupClaim,group_x,DupClaimStates,DupClaimStatesNum,DupClaimMultiState,group_y,DupClaimProvider_x,DupClaimProviderNum_x,DupClaimMultiProvider_x,group,DupClaimProvider_y,DupClaimProviderNum_y,DupClaimMultiProvider_y
1283,PRV55030,73,1.0,0.0136986301369863,yes,[44],"[33, 45]",2.0,yes,[44],"['PRV55030', 'PRV57030']",2.0,yes,[44],"['PRV55030', 'PRV57030']",2.0,yes
1284,PRV55031,4,0.0,0.0,no,,,,,,,,,,,,
1285,PRV55032,1,0.0,0.0,no,,,,,,,,,,,,
1286,PRV55034,26,1.0,0.038461538461538464,yes,[464],"[33, 39]",2.0,yes,[464],"['PRV55034', 'PRV55978']",2.0,yes,[464],"['PRV55034', 'PRV55978']",2.0,yes
1287,PRV55037,11,0.0,0.0,no,,,,,,,,,,,,
1288,PRV55039,31,1.0,0.03225806451612903,yes,[400],"[33, 19]",2.0,yes,[400],"['PRV55039', 'PRV53385']",2.0,yes,[400],"['PRV55039', 'PRV53385']",2.0,yes
1289,PRV55041,5,0.0,0.0,no,,,,,,,,,,,,
1290,PRV55042,8,0.0,0.0,no,,,,,,,,,,,,
1291,PRV55048,82,1.0,0.012195121951219513,yes,[408],"[33, 36]",2.0,yes,[408],"['PRV55435', 'PRV55048']",2.0,yes,[408],"['PRV55435', 'PRV55048']",2.0,yes
1292,PRV55049,75,2.0,0.02666666666666667,yes,[298 606],"[33, 10, 6]",3.0,yes,[298 606],"['PRV51842', 'PRV52283', 'PRV55049']",3.0,yes,[298 606],"['PRV51842', 'PRV52283', 'PRV55049']",3.0,yes
1293,PRV55051,7,1.0,0.14285714285714285,yes,[363],"[33, 51, 28]",3.0,yes,[363],"['PRV54577', 'PRV55051', 'PRV57481']",3.0,yes,[363],"['PRV54577', 'PRV55051', 'PRV57481']",3.0,yes
1294,PRV55067,1,0.0,0.0,no,,,,,,,,,,,,
1295,PRV55118,2,0.0,0.0,no,,,,,,,,,,,,
1296,PRV55120,8,0.0,0.0,no,,,,,,,,,,,,
1297,PRV55121,20,1.0,0.05,yes,[110],"[33, 5]",2.0,yes,[110],"['PRV51544', 'PRV55121']",2.0,yes,[110],"['PRV51544', 'PRV55121']",2.0,yes
1298,PRV55122,1,0.0,0.0,no,,,,,,,,,,,,
1299,PRV55124,9,2.0,0.2222222222222222,yes,[ 60 662],"[33, 5, 14, 22]",4.0,yes,[ 60 662],"['PRV55124', 'PRV51523', 'PRV53769', 'PRV52642', 'PRV52574']",5.0,yes,[ 60 662],"['PRV55124', 'PRV51523', 'PRV53769', 'PRV52642', 'PRV52574']",5.0,yes
1300,PRV55126,2,1.0,0.5,yes,[423],"[33, 26]",2.0,yes,[423],"['PRV55126', 'PRV54333']",2.0,yes,[423],"['PRV55126', 'PRV54333']",2.0,yes
1301,PRV55128,8,0.0,0.0,no,,,,,,,,,,,,
1302,PRV55129,1,0.0,0.0,no,,,,,,,,,,,,
1303,PRV55130,3,0.0,0.0,no,,,,,,,,,,,,
1304,PRV55131,2,0.0,0.0,no,,,,,,,,,,,,
1305,PRV55132,10,0.0,0.0,no,,,,,,,,,,,,
1306,PRV55133,2,0.0,0.0,no,,,,,,,,,,,,
1307,PRV55134,1,0.0,0.0,no,,,,,,,,,,,,
1308,PRV55135,3,0.0,0.0,no,,,,,,,,,,,,
1309,PRV55136,8,0.0,0.0,no,,,,,,,,,,,,
1310,PRV55137,2,0.0,0.0,no,,,,,,,,,,,,
1311,PRV55138,3,0.0,0.0,no,,,,,,,,,,,,
1312,PRV55140,9,0.0,0.0,no,,,,,,,,,,,,
1313,PRV55143,1,0.0,0.0,no,,,,,,,,,,,,
1314,PRV55144,2,0.0,0.0,no,,,,,,,,,,,,
1315,PRV55145,14,1.0,0.07142857142857142,yes,[452],"[23, 15, 39]",3.0,yes,[452],"['PRV53961', 'PRV55145', 'PRV52566']",3.0,yes,[452],"['PRV53961', 'PRV55145', 'PRV52566']",3.0,yes
1316,PRV55146,1,0.0,0.0,no,,,,,,,,,,,,
1317,PRV55147,6,0.0,0.0,no,,,,,,,,,,,,
1318,PRV55148,1,0.0,0.0,no,,,,,,,,,,,,
1319,PRV55149,16,0.0,0.0,no,,,,,,,,,,,,
1320,PRV55150,4,0.0,0.0,no,,,,,,,,,,,,
1321,PRV55151,1,0.0,0.0,no,,,,,,,,,,,,
1322,PRV55152,10,0.0,0.0,no,,,,,,,,,,,,
1323,PRV55155,9,1.0,0.1111111111111111,yes,[619],[33],1.0,no,[619],"['PRV54981', 'PRV55155']",2.0,yes,[619],"['PRV54981', 'PRV55155']",2.0,yes
1324,PRV55156,1,1.0,1.0,yes,[15],"[33, 4]",2.0,yes,[15],"['PRV55156', 'PRV51249']",2.0,yes,[15],"['PRV55156', 'PRV51249']",2.0,yes
1325,PRV55157,3,1.0,0.3333333333333333,yes,[585],"[33, 5]",2.0,yes,[585],"['PRV55157', 'PRV51456']",2.0,yes,[585],"['PRV55157', 'PRV51456']",2.0,yes
1326,PRV55158,29,2.0,0.06896551724137931,yes,[ 20 241],"[33, 10, 11, 5]",4.0,yes,[ 20 241],"['PRV52359', 'PRV51560', 'PRV55158']",3.0,yes,[ 20 241],"['PRV52359', 'PRV51560', 'PRV55158']",3.0,yes
1327,PRV55160,10,0.0,0.0,no,,,,,,,,,,,,
1328,PRV55161,2,0.0,0.0,no,,,,,,,,,,,,
1329,PRV55163,1,0.0,0.0,no,,,,,,,,,,,,
1330,PRV55164,17,0.0,0.0,no,,,,,,,,,,,,
1331,PRV55165,30,1.0,0.03333333333333333,yes,[535],"[34, 5]",2.0,yes,[535],"['PRV55165', 'PRV51560']",2.0,yes,[535],"['PRV55165', 'PRV51560']",2.0,yes
1332,PRV55169,83,2.0,0.024096385542168676,yes,[341 538],"[34, 5, 7]",3.0,yes,[341 538],"['PRV51951', 'PRV55169', 'PRV51614']",3.0,yes,[341 538],"['PRV51951', 'PRV55169', 'PRV51614']",3.0,yes
1333,PRV55171,41,2.0,0.04878048780487805,yes,[  7 168],"[49, 18, 34, 5]",4.0,yes,[  7 168],"['PRV55171', 'PRV51342', 'PRV53266']",3.0,yes,[  7 168],"['PRV55171', 'PRV51342', 'PRV53266']",3.0,yes
1334,PRV55172,55,3.0,0.05454545454545454,yes,[164 401 559],"[34, 5, 23]",3.0,yes,[164 401 559],"['PRV55229', 'PRV55172', 'PRV53959', 'PRV51585']",4.0,yes,[164 401 559],"['PRV55229', 'PRV55172', 'PRV53959', 'PRV51585']",4.0,yes
1335,PRV55175,23,0.0,0.0,no,,,,,,,,,,,,
1336,PRV55176,1,0.0,0.0,no,,,,,,,,,,,,
1337,PRV55178,2,0.0,0.0,no,,,,,,,,,,,,
1338,PRV55179,16,3.0,0.1875,yes,[140 261 578],"[19, 33, 34, 3]",4.0,yes,[140 261 578],"['PRV55179', 'PRV51145', 'PRV53421', 'PRV52019']",4.0,yes,[140 261 578],"['PRV55179', 'PRV51145', 'PRV53421', 'PRV52019']",4.0,yes
1339,PRV55180,7,1.0,0.14285714285714285,yes,[11],"[49, 34]",2.0,yes,[11],"['PRV55229', 'PRV55180']",2.0,yes,[11],"['PRV55229', 'PRV55180']",2.0,yes
1340,PRV55181,35,0.0,0.0,no,,,,,,,,,,,,
1341,PRV55183,21,0.0,0.0,no,,,,,,,,,,,,
1342,PRV55184,1,0.0,0.0,no,,,,,,,,,,,,
1343,PRV55185,5,0.0,0.0,no,,,,,,,,,,,,
1344,PRV55188,4,0.0,0.0,no,,,,,,,,,,,,
1345,PRV55189,36,1.0,0.027777777777777776,yes,[486],"[34, 45]",2.0,yes,[486],"['PRV56877', 'PRV55189']",2.0,yes,[486],"['PRV56877', 'PRV55189']",2.0,yes
1346,PRV55192,15,0.0,0.0,no,,,,,,,,,,,,
1347,PRV55193,31,1.0,0.03225806451612903,yes,[345],"[10, 34]",2.0,yes,[345],"['PRV52021', 'PRV55193']",2.0,yes,[345],"['PRV52021', 'PRV55193']",2.0,yes
1348,PRV55194,169,4.0,0.023668639053254437,yes,[184 277 407 510],"[34, 3, 45, 14]",4.0,yes,[184 277 407 510],"['PRV52654', 'PRV51145', 'PRV56748', 'PRV55194', 'PRV51146']",5.0,yes,[184 277 407 510],"['PRV52654', 'PRV51145', 'PRV56748', 'PRV55194', 'PRV51146']",5.0,yes
1349,PRV55195,16,0.0,0.0,no,,,,,,,,,,,,
1350,PRV55196,6,0.0,0.0,no,,,,,,,,,,,,
1351,PRV55198,2,0.0,0.0,no,,,,,,,,,,,,
1352,PRV55203,5,0.0,0.0,no,,,,,,,,,,,,
1353,PRV55205,38,3.0,0.07894736842105263,yes,[156 343 446],"[33, 34, 39, 10, 26]",5.0,yes,[156 343 446],"['PRV54894', 'PRV55916', 'PRV54328', 'PRV55205']",4.0,yes,[156 343 446],"['PRV54894', 'PRV55916', 'PRV54328', 'PRV55205']",4.0,yes
1354,PRV55208,7,1.0,0.14285714285714285,yes,[108],"[34, 22]",2.0,yes,[108],"['PRV53790', 'PRV55208']",2.0,yes,[108],"['PRV53790', 'PRV55208']",2.0,yes
1355,PRV55209,275,13.0,0.04727272727272727,yes,[  1  38  88  91 119 143 311 375 413 604 617 664 678],"[34, 36, 7, 10, 11, 14, 16, 49, 50, 21, 24, 27]",12.0,yes,[  1  38  88  91 119 143 311 375 413 604 617 664 678],"['PRV55209', 'PRV51940', 'PRV55462', 'PRV57310', 'PRV55435', 'PRV52985', 'PRV55215', 'PRV54507', 'PRV52002', 'PRV55666', 'PRV52642', 'PRV53808', 'PRV54078', 'PRV52460']",14.0,yes,[  1  38  88  91 119 143 311 375 413 604 617 664 678],"['PRV55209', 'PRV51940', 'PRV55462', 'PRV57310', 'PRV55435', 'PRV52985', 'PRV55215', 'PRV54507', 'PRV52002', 'PRV55666', 'PRV52642', 'PRV53808', 'PRV54078', 'PRV52460']",14.0,yes
1356,PRV55213,3,0.0,0.0,no,,,,,,,,,,,,
1357,PRV55215,143,8.0,0.055944055944055944,yes,[ 91 147 279 331 455 522 621 691],"[34, 36, 39, 10, 42, 14, 16, 49, 54]",9.0,yes,[ 91 147 279 331 455 522 621 691],"['PRV52291', 'PRV55209', 'PRV52019', 'PRV56560', 'PRV52985', 'PRV52135', 'PRV55661', 'PRV55215', 'PRV55891']",9.0,yes,[ 91 147 279 331 455 522 621 691],"['PRV52291', 'PRV55209', 'PRV52019', 'PRV56560', 'PRV52985', 'PRV52135', 'PRV55661', 'PRV55215', 'PRV55891']",9.0,yes
1358,PRV55216,5,0.0,0.0,no,,,,,,,,,,,,
1359,PRV55225,9,0.0,0.0,no,,,,,,,,,,,,
1360,PRV55229,16,2.0,0.125,yes,[ 11 401],"[49, 34]",2.0,yes,[ 11 401],"['PRV55229', 'PRV55180', 'PRV55172']",3.0,yes,[ 11 401],"['PRV55229', 'PRV55180', 'PRV55172']",3.0,yes
1361,PRV55230,225,9.0,0.04,yes,[183 222 269 377 382 525 547 596 683],"[32, 34, 5, 41, 45, 26, 28]",7.0,yes,[183 222 269 377 382 525 547 596 683],"['PRV56706', 'PRV54350', 'PRV56772', 'PRV56207', 'PRV51418', 'PRV56556', 'PRV54875', 'PRV54577', 'PRV56703', 'PRV55230']",10.0,yes,[183 222 269 377 382 525 547 596 683],"['PRV56706', 'PRV54350', 'PRV56772', 'PRV56207', 'PRV51418', 'PRV56556', 'PRV54875', 'PRV54577', 'PRV56703', 'PRV55230']",10.0,yes
1362,PRV55232,28,1.0,0.03571428571428571,yes,[434],"[10, 34]",2.0,yes,[434],"['PRV55232', 'PRV52280']",2.0,yes,[434],"['PRV55232', 'PRV52280']",2.0,yes
1363,PRV55233,1,0.0,0.0,no,,,,,,,,,,,,
1364,PRV55234,7,0.0,0.0,no,,,,,,,,,,,,
1365,PRV55236,20,2.0,0.1,yes,[124 227],"[34, 52, 21]",3.0,yes,[124 227],"['PRV57548', 'PRV53675', 'PRV55236']",3.0,yes,[124 227],"['PRV57548', 'PRV53675', 'PRV55236']",3.0,yes
1366,PRV55237,15,1.0,0.06666666666666667,yes,[234],"[34, 36]",2.0,yes,[234],"['PRV55567', 'PRV55237']",2.0,yes,[234],"['PRV55567', 'PRV55237']",2.0,yes
1367,PRV55240,11,1.0,0.09090909090909091,yes,[286],"[33, 34]",2.0,yes,[286],"['PRV54955', 'PRV55240']",2.0,yes,[286],"['PRV54955', 'PRV55240']",2.0,yes
1368,PRV55242,10,0.0,0.0,no,,,,,,,,,,,,
1369,PRV55247,3,0.0,0.0,no,,,,,,,,,,,,
1370,PRV55250,23,1.0,0.043478260869565216,yes,[379],"[34, 4]",2.0,yes,[379],"['PRV55250', 'PRV51266']",2.0,yes,[379],"['PRV55250', 'PRV51266']",2.0,yes
1371,PRV55256,4,0.0,0.0,no,,,,,,,,,,,,
1372,PRV55258,1,0.0,0.0,no,,,,,,,,,,,,
1373,PRV55262,16,1.0,0.0625,yes,[675],"[42, 45]",2.0,yes,[675],"['PRV55262', 'PRV57024']",2.0,yes,[675],"['PRV55262', 'PRV57024']",2.0,yes
1374,PRV55266,9,0.0,0.0,no,,,,,,,,,,,,
1375,PRV55269,3,0.0,0.0,no,,,,,,,,,,,,
1376,PRV55270,1,0.0,0.0,no,,,,,,,,,,,,
1377,PRV55374,33,1.0,0.030303030303030304,yes,[567],"[34, 21]",2.0,yes,[567],"['PRV53712', 'PRV55374']",2.0,yes,[567],"['PRV53712', 'PRV55374']",2.0,yes
1378,PRV55375,14,0.0,0.0,no,,,,,,,,,,,,
1379,PRV55378,14,1.0,0.07142857142857142,yes,[561],"[10, 34]",2.0,yes,[561],"['PRV52283', 'PRV55378']",2.0,yes,[561],"['PRV52283', 'PRV55378']",2.0,yes
1380,PRV55379,4,0.0,0.0,no,,,,,,,,,,,,
1381,PRV55381,20,1.0,0.05,yes,[435],"[34, 15]",2.0,yes,[435],"['PRV52925', 'PRV55381']",2.0,yes,[435],"['PRV52925', 'PRV55381']",2.0,yes
1382,PRV55382,8,0.0,0.0,no,,,,,,,,,,,,
1383,PRV55383,8,0.0,0.0,no,,,,,,,,,,,,
1384,PRV55385,8,0.0,0.0,no,,,,,,,,,,,,
1385,PRV55387,6,1.0,0.16666666666666666,yes,[203],"[34, 39]",2.0,yes,[203],"['PRV52020', 'PRV55387']",2.0,yes,[203],"['PRV52020', 'PRV55387']",2.0,yes
1386,PRV55392,23,0.0,0.0,no,,,,,,,,,,,,
1387,PRV55396,15,0.0,0.0,no,,,,,,,,,,,,
1388,PRV55399,3,0.0,0.0,no,,,,,,,,,,,,
1389,PRV55414,2,0.0,0.0,no,,,,,,,,,,,,
1390,PRV55416,2,0.0,0.0,no,,,,,,,,,,,,
1391,PRV55418,3,0.0,0.0,no,,,,,,,,,,,,
1392,PRV55428,1,0.0,0.0,no,,,,,,,,,,,,
1393,PRV55430,7,0.0,0.0,no,,,,,,,,,,,,
1394,PRV55431,2,0.0,0.0,no,,,,,,,,,,,,
1395,PRV55433,32,0.0,0.0,no,,,,,,,,,,,,
1396,PRV55434,8,0.0,0.0,no,,,,,,,,,,,,
1397,PRV55435,128,8.0,0.0625,yes,[ 22  28  50  68 225 408 413 520],"[33, 34, 36, 38, 6, 10, 11, 44, 16, 18, 51, 23]",12.0,yes,[ 22  28  50  68 225 408 413 520],"['PRV55209', 'PRV56416', 'PRV52044', 'PRV53266', 'PRV53005', 'PRV55048', 'PRV55836', 'PRV53884', 'PRV51842', 'PRV52308', 'PRV54971', 'PRV55435', 'PRV57487']",13.0,yes,[ 22  28  50  68 225 408 413 520],"['PRV55209', 'PRV56416', 'PRV52044', 'PRV53266', 'PRV53005', 'PRV55048', 'PRV55836', 'PRV53884', 'PRV51842', 'PRV52308', 'PRV54971', 'PRV55435', 'PRV57487']",13.0,yes
1398,PRV55437,28,0.0,0.0,no,,,,,,,,,,,,
1399,PRV55441,7,0.0,0.0,no,,,,,,,,,,,,
1400,PRV55442,15,0.0,0.0,no,,,,,,,,,,,,
1401,PRV55443,30,1.0,0.03333333333333333,yes,[47],"[31, 36, 39]",3.0,yes,[47],"['PRV54781', 'PRV55443', 'PRV56105']",3.0,yes,[47],"['PRV54781', 'PRV55443', 'PRV56105']",3.0,yes
1402,PRV55444,114,5.0,0.043859649122807015,yes,[216 263 372 414 512],"[37, 36, 5, 44]",4.0,yes,[216 263 372 414 512],"['PRV55444', 'PRV55550', 'PRV56428', 'PRV55676', 'PRV51629', 'PRV51436']",6.0,yes,[216 263 372 414 512],"['PRV55444', 'PRV55550', 'PRV56428', 'PRV55676', 'PRV51629', 'PRV51436']",6.0,yes
1403,PRV55450,1,0.0,0.0,no,,,,,,,,,,,,
1404,PRV55452,31,1.0,0.03225806451612903,yes,[55],"[51, 5]",2.0,yes,[55],"['PRV55452', 'PRV51542']",2.0,yes,[55],"['PRV55452', 'PRV51542']",2.0,yes
1405,PRV55453,13,1.0,0.07692307692307693,yes,[581],[39],1.0,no,[581],"['PRV55453', 'PRV55939']",2.0,yes,[581],"['PRV55453', 'PRV55939']",2.0,yes
1406,PRV55454,5,0.0,0.0,no,,,,,,,,,,,,
1407,PRV55456,5,0.0,0.0,no,,,,,,,,,,,,
1408,PRV55462,386,19.0,0.04922279792746114,yes,"[ 38  52  94  98 181 188 195 202 208 233 264 288 309 326 415 421 528 533
 607]","[33, 34, 1, 36, 5, 38, 39, 8, 45, 46, 49, 19, 21, 26, 31]",15.0,yes,"[ 38  52  94  98 181 188 195 202 208 233 264 288 309 326 415 421 528 533
 607]","['PRV57295', 'PRV57709', 'PRV55005', 'PRV52152', 'PRV51579', 'PRV55495', 'PRV53602', 'PRV55209', 'PRV56789', 'PRV51038', 'PRV54337', 'PRV53677', 'PRV56014', 'PRV54894', 'PRV51159', 'PRV55462', 'PRV55019', 'PRV52073', 'PRV57112']",19.0,yes,"[ 38  52  94  98 181 188 195 202 208 233 264 288 309 326 415 421 528 533
 607]","['PRV57295', 'PRV57709', 'PRV55005', 'PRV52152', 'PRV51579', 'PRV55495', 'PRV53602', 'PRV55209', 'PRV56789', 'PRV51038', 'PRV54337', 'PRV53677', 'PRV56014', 'PRV54894', 'PRV51159', 'PRV55462', 'PRV55019', 'PRV52073', 'PRV57112']",19.0,yes
1409,PRV55465,9,0.0,0.0,no,,,,,,,,,,,,
1410,PRV55467,6,0.0,0.0,no,,,,,,,,,,,,
1411,PRV55472,21,1.0,0.047619047619047616,yes,[460],"[28, 36]",2.0,yes,[460],"['PRV55472', 'PRV54575']",2.0,yes,[460],"['PRV55472', 'PRV54575']",2.0,yes
1412,PRV55481,1,0.0,0.0,no,,,,,,,,,,,,
1413,PRV55482,41,1.0,0.024390243902439025,yes,[695],"[36, 23]",2.0,yes,[695],"['PRV53873', 'PRV55482']",2.0,yes,[695],"['PRV53873', 'PRV55482']",2.0,yes
1414,PRV55483,65,0.0,0.0,no,,,,,,,,,,,,
1415,PRV55490,19,4.0,0.21052631578947367,yes,[ 83 109 126 187],"[32, 25, 36, 39]",4.0,yes,[ 83 109 126 187],"['PRV55930', 'PRV55514', 'PRV56793', 'PRV54208', 'PRV55490']",5.0,yes,[ 83 109 126 187],"['PRV55930', 'PRV55514', 'PRV56793', 'PRV54208', 'PRV55490']",5.0,yes
1416,PRV55492,25,1.0,0.04,yes,[643],"[36, 15]",2.0,yes,[643],"['PRV55492', 'PRV52821']",2.0,yes,[643],"['PRV55492', 'PRV52821']",2.0,yes
1417,PRV55494,1,0.0,0.0,no,,,,,,,,,,,,
1418,PRV55495,24,1.0,0.041666666666666664,yes,[288],[36],1.0,no,[288],"['PRV55495', 'PRV55462']",2.0,yes,[288],"['PRV55495', 'PRV55462']",2.0,yes
1419,PRV55496,41,0.0,0.0,no,,,,,,,,,,,,
1420,PRV55501,1,0.0,0.0,no,,,,,,,,,,,,
1421,PRV55503,1,0.0,0.0,no,,,,,,,,,,,,
1422,PRV55506,12,1.0,0.08333333333333333,yes,[557],"[36, 39]",2.0,yes,[557],"['PRV56001', 'PRV55506']",2.0,yes,[557],"['PRV56001', 'PRV55506']",2.0,yes
1423,PRV55507,3,1.0,0.3333333333333333,yes,[100],"[36, 54]",2.0,yes,[100],"['PRV55832', 'PRV55507']",2.0,yes,[100],"['PRV55832', 'PRV55507']",2.0,yes
1424,PRV55509,28,1.0,0.03571428571428571,yes,[351],"[1, 11, 36]",3.0,yes,[351],"['PRV55509', 'PRV51065', 'PRV52340']",3.0,yes,[351],"['PRV55509', 'PRV51065', 'PRV52340']",3.0,yes
1425,PRV55514,7,1.0,0.14285714285714285,yes,[187],[36],1.0,no,[187],"['PRV55514', 'PRV55490']",2.0,yes,[187],"['PRV55514', 'PRV55490']",2.0,yes
1426,PRV55516,22,1.0,0.045454545454545456,yes,[125],"[36, 45]",2.0,yes,[125],"['PRV55516', 'PRV56575']",2.0,yes,[125],"['PRV55516', 'PRV56575']",2.0,yes
1427,PRV55518,11,1.0,0.09090909090909091,yes,[396],"[39, 31]",2.0,yes,[396],"['PRV55518', 'PRV54765']",2.0,yes,[396],"['PRV55518', 'PRV54765']",2.0,yes
1428,PRV55519,7,0.0,0.0,no,,,,,,,,,,,,
1429,PRV55531,108,5.0,0.046296296296296294,yes,[357 462 515 627 699],"[36, 5, 42, 45, 15]",5.0,yes,[357 462 515 627 699],"['PRV52881', 'PRV51614', 'PRV55531', 'PRV56647', 'PRV56339', 'PRV56826']",6.0,yes,[357 462 515 627 699],"['PRV52881', 'PRV51614', 'PRV55531', 'PRV56647', 'PRV56339', 'PRV56826']",6.0,yes
1430,PRV55536,11,1.0,0.09090909090909091,yes,[114],"[36, 21]",2.0,yes,[114],"['PRV52003', 'PRV55536']",2.0,yes,[114],"['PRV52003', 'PRV55536']",2.0,yes
1431,PRV55540,23,0.0,0.0,no,,,,,,,,,,,,
1432,PRV55543,4,0.0,0.0,no,,,,,,,,,,,,
1433,PRV55547,9,0.0,0.0,no,,,,,,,,,,,,
1434,PRV55550,37,2.0,0.05405405405405406,yes,[230 414],"[36, 5]",2.0,yes,[230 414],"['PRV55444', 'PRV51421', 'PRV55550']",3.0,yes,[230 414],"['PRV55444', 'PRV51421', 'PRV55550']",3.0,yes
1435,PRV55552,4,0.0,0.0,no,,,,,,,,,,,,
1436,PRV55555,7,3.0,0.42857142857142855,yes,[212 358 575],"[49, 36, 29]",3.0,yes,[212 358 575],"['PRV55666', 'PRV51418', 'PRV57166', 'PRV55555']",4.0,yes,[212 358 575],"['PRV55666', 'PRV51418', 'PRV57166', 'PRV55555']",4.0,yes
1437,PRV55557,4,0.0,0.0,no,,,,,,,,,,,,
1438,PRV55567,21,1.0,0.047619047619047616,yes,[234],"[34, 36]",2.0,yes,[234],"['PRV55567', 'PRV55237']",2.0,yes,[234],"['PRV55567', 'PRV55237']",2.0,yes
1439,PRV55573,4,0.0,0.0,no,,,,,,,,,,,,
1440,PRV55576,3,0.0,0.0,no,,,,,,,,,,,,
1441,PRV55583,3,0.0,0.0,no,,,,,,,,,,,,
1442,PRV55586,2,0.0,0.0,no,,,,,,,,,,,,
1443,PRV55600,4,0.0,0.0,no,,,,,,,,,,,,
1444,PRV55603,2,0.0,0.0,no,,,,,,,,,,,,
1445,PRV55604,17,0.0,0.0,no,,,,,,,,,,,,
1446,PRV55606,4,0.0,0.0,no,,,,,,,,,,,,
1447,PRV55658,15,0.0,0.0,no,,,,,,,,,,,,
1448,PRV55659,20,1.0,0.05,yes,[36],"[36, 31]",2.0,yes,[36],"['PRV55659', 'PRV54772']",2.0,yes,[36],"['PRV55659', 'PRV54772']",2.0,yes
1449,PRV55660,4,0.0,0.0,no,,,,,,,,,,,,
1450,PRV55661,14,1.0,0.07142857142857142,yes,[522],"[34, 36]",2.0,yes,[522],"['PRV55661', 'PRV55215']",2.0,yes,[522],"['PRV55661', 'PRV55215']",2.0,yes
1451,PRV55662,28,2.0,0.07142857142857142,yes,[ 21 492],"[4, 5, 36]",3.0,yes,[ 21 492],"['PRV51263', 'PRV51614', 'PRV55662']",3.0,yes,[ 21 492],"['PRV51263', 'PRV51614', 'PRV55662']",3.0,yes
1452,PRV55663,7,1.0,0.14285714285714285,yes,[470],"[11, 36]",2.0,yes,[470],"['PRV55663', 'PRV56478']",2.0,yes,[470],"['PRV55663', 'PRV56478']",2.0,yes
1453,PRV55664,20,0.0,0.0,no,,,,,,,,,,,,
1454,PRV55665,1,0.0,0.0,no,,,,,,,,,,,,
1455,PRV55666,19,2.0,0.10526315789473684,yes,[575 604],"[34, 36]",2.0,yes,[575 604],"['PRV55666', 'PRV55555', 'PRV55209']",3.0,yes,[575 604],"['PRV55666', 'PRV55555', 'PRV55209']",3.0,yes
1456,PRV55667,38,0.0,0.0,no,,,,,,,,,,,,
1457,PRV55668,4,0.0,0.0,no,,,,,,,,,,,,
1458,PRV55670,9,0.0,0.0,no,,,,,,,,,,,,
1459,PRV55671,2,0.0,0.0,no,,,,,,,,,,,,
1460,PRV55673,9,1.0,0.1111111111111111,yes,[132],"[26, 37]",2.0,yes,[132],"['PRV54381', 'PRV55673']",2.0,yes,[132],"['PRV54381', 'PRV55673']",2.0,yes
1461,PRV55675,2,0.0,0.0,no,,,,,,,,,,,,
1462,PRV55676,115,4.0,0.034782608695652174,yes,[142 214 240 372],"[36, 37, 39, 12, 15, 54]",6.0,yes,[142 214 240 372],"['PRV55444', 'PRV52842', 'PRV55676', 'PRV51598', 'PRV56123', 'PRV56259']",6.0,yes,[142 214 240 372],"['PRV55444', 'PRV52842', 'PRV55676', 'PRV51598', 'PRV56123', 'PRV56259']",6.0,yes
1463,PRV55678,9,0.0,0.0,no,,,,,,,,,,,,
1464,PRV55679,9,0.0,0.0,no,,,,,,,,,,,,
1465,PRV55680,5,0.0,0.0,no,,,,,,,,,,,,
1466,PRV55682,6,0.0,0.0,no,,,,,,,,,,,,
1467,PRV55687,5,1.0,0.2,yes,[496],"[1, 37]",2.0,yes,[496],"['PRV52295', 'PRV55687']",2.0,yes,[496],"['PRV52295', 'PRV55687']",2.0,yes
1468,PRV55688,1,0.0,0.0,no,,,,,,,,,,,,
1469,PRV55689,104,5.0,0.04807692307692308,yes,[ 82 276 284 305 466],"[3, 37, 39, 50, 22]",5.0,yes,[ 82 276 284 305 466],"['PRV57303', 'PRV51145', 'PRV55689', 'PRV55970', 'PRV57307', 'PRV53749']",6.0,yes,[ 82 276 284 305 466],"['PRV57303', 'PRV51145', 'PRV55689', 'PRV55970', 'PRV57307', 'PRV53749']",6.0,yes
1470,PRV55690,15,1.0,0.06666666666666667,yes,[32],"[37, 7]",2.0,yes,[32],"['PRV55690', 'PRV51948']",2.0,yes,[32],"['PRV55690', 'PRV51948']",2.0,yes
1471,PRV55691,3,1.0,0.3333333333333333,yes,[444],"[5, 37]",2.0,yes,[444],"['PRV51560', 'PRV55691']",2.0,yes,[444],"['PRV51560', 'PRV55691']",2.0,yes
1472,PRV55692,3,0.0,0.0,no,,,,,,,,,,,,
1473,PRV55699,1,0.0,0.0,no,,,,,,,,,,,,
1474,PRV55700,3,0.0,0.0,no,,,,,,,,,,,,
1475,PRV55703,3,0.0,0.0,no,,,,,,,,,,,,
1476,PRV55704,4,0.0,0.0,no,,,,,,,,,,,,
1477,PRV55706,1,0.0,0.0,no,,,,,,,,,,,,
1478,PRV55707,7,0.0,0.0,no,,,,,,,,,,,,
1479,PRV55709,16,0.0,0.0,no,,,,,,,,,,,,
1480,PRV55710,6,0.0,0.0,no,,,,,,,,,,,,
1481,PRV55714,3,0.0,0.0,no,,,,,,,,,,,,
1482,PRV55715,57,1.0,0.017543859649122806,yes,[226],"[11, 37]",2.0,yes,[226],"['PRV55715', 'PRV52340']",2.0,yes,[226],"['PRV55715', 'PRV52340']",2.0,yes
1483,PRV55720,4,0.0,0.0,no,,,,,,,,,,,,
