,Provider,PotentialFraud,DurationMedianIP,DurationMeanIP,DurationMedianOP,DurationMeanOP,Serves,ChronCondsMedian,ChronCondsMean,ChronConsMode,PtAgeMedian,PtAgeMean,NumPtsIP,NumPtsOP,NumStatesIP,NumStatesOP,SharePhysician,MergeTotalClaim,MergeTotalPatient,MergeAvgClaimReimbursed,NumTopCodeClaim,DupClaimNum_IP,DupClaimRatio_IP,DupClaim_IP,DupClaimStatesNum_IP,DupClaimMultiState_IP,DupClaimProviderNum_IP,DupClaimMultiProvider_IP,DupClaimStartDtNum_IP,DupClaimMultiStartDt_IP,DupClaimNum_OP,DupClaimRatio_OP,DupClaim_OP,DupClaimStatesNum_OP,DupClaimMultiState_OP,DupClaimProviderNum_OP,DupClaimMultiProvider_OP,DupClaimStartDtNum_OP,DupClaimMultiStartDt_OP,AvgDuration,NumOfPt,NumOfClm,ClmPerPt,TotalRev,RevPerPt,ClmNoPhy,ClmAllPhy,ClmNoProc,ClmPerDay
2395,PRV53989,No,16.0,16.0,0.0,1.2692307692307692,Both,8.0,7.074074074074074,8.0,74.0,76.96296296296296,1.0,21.0,1.0,2.0,1.0,27,22,819.6296296296298,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.3461538461538461,yes,51.0,yes,574.0,yes,330.0,yes,1.81,22,27,1.23,23278,1058.09,1,2,26,27
2396,PRV53990,No,6.0,10.0,0.0,1.0106382978723405,Both,7.0,6.606060606060606,4.0,72.0,74.29292929292929,4.0,56.0,1.0,1.0,1.0,99,56,639.8989898989901,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.40425531914893614,yes,52.0,yes,2407.0,yes,368.0,yes,1.46,56,99,1.77,68890,1230.18,1,10,95,88
2397,PRV53991,No,0.0,0.0,0.0,0.9838709677419355,OP,7.0,6.887096774193548,8.0,72.5,72.12903225806451,0.0,57.0,0.0,3.0,1.0,62,57,226.61290322580646,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5,yes,52.0,yes,2473.0,yes,371.0,yes,0.98,57,62,1.09,14210,249.3,1,2,62,60
2398,PRV53992,No,0.0,0.0,0.0,1.6475409836065573,OP,7.0,6.573770491803279,6.0,76.0,76.56967213114754,0.0,101.0,0.0,1.0,1.0,244,101,359.0983606557377,3.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.3729508196721312,yes,52.0,yes,3201.0,yes,380.0,yes,1.65,101,244,2.42,88100,872.28,1,0,244,179
2399,PRV53993,No,0.0,0.0,0.0,1.7313432835820894,OP,6.0,6.412935323383085,7.0,74.0,71.65174129353234,0.0,107.0,0.0,2.0,1.0,201,107,267.5124378109453,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4029850746268657,yes,52.0,yes,2351.0,yes,374.0,yes,1.73,107,201,1.88,54330,507.76,0,12,201,153
2400,PRV53994,No,0.0,0.0,0.0,1.0747126436781609,OP,7.0,6.735632183908046,8.0,79.0,77.64942528735632,0.0,62.0,0.0,1.0,1.0,174,62,264.367816091954,8.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4195402298850575,yes,52.0,yes,3014.0,yes,374.0,yes,1.07,62,174,2.81,46450,749.19,1,21,174,140
2401,PRV53995,No,0.0,0.0,0.0,0.3333333333333333,OP,10.0,9.0,9.0,76.0,75.66666666666667,0.0,3.0,0.0,1.0,1.0,3,3,146.66666666666666,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.3333333333333333,yes,52.0,yes,2284.0,yes,371.0,yes,0.33,3,3,1.0,440,146.67,0,0,3,3
2402,PRV53996,No,5.0,5.0,0.0,0.0,Both,7.0,6.4,6.0,76.0,73.4,2.0,3.0,1.0,1.0,1.0,5,5,2278.0,1.0,yes,0.5,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.6666666666666666,yes,22.0,yes,32.0,yes,31.0,yes,2.0,5,5,1.0,13526,2705.2,0,0,4,5
2403,PRV53997,No,0.0,0.0,0.0,2.308139534883721,OP,7.0,6.401162790697675,7.0,73.0,72.42441860465117,0.0,95.0,0.0,1.0,1.0,172,95,408.31395348837214,3.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.3430232558139535,yes,52.0,yes,3047.0,yes,374.0,yes,2.31,95,172,1.81,70540,742.53,0,11,172,138
2404,PRV53999,No,0.0,0.0,0.0,0.0,OP,8.0,8.0,8.0,65.0,65.0,0.0,1.0,0.0,1.0,0.0,1,1,60.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,1.0,yes,7.0,yes,10.0,yes,9.0,yes,0.0,1,1,1.0,60,60.0,0,0,1,1
2405,PRV54000,No,0.0,0.0,0.0,0.8058252427184466,OP,7.0,6.839805825242719,7.0,78.0,75.72815533980582,0.0,95.0,0.0,2.0,1.0,206,95,204.9514563106796,4.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4271844660194175,yes,52.0,yes,3117.0,yes,375.0,yes,0.81,95,206,2.17,42870,451.26,0,9,206,164
2406,PRV54001,No,3.0,4.875,0.0,0.0,IP,5.5,5.625,5.0,66.5,67.875,8.0,0.0,1.0,0.0,1.0,8,8,7625.0,2.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,4.88,8,8,1.0,69544,8693.0,0,1,3,8
2407,PRV54002,No,0.0,0.0,0.0,1.8181818181818181,OP,7.0,6.7272727272727275,6.5,78.0,73.0909090909091,0.0,11.0,0.0,1.0,1.0,11,11,187.27272727272728,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4545454545454545,yes,50.0,yes,473.0,yes,300.0,yes,1.82,11,11,1.0,2060,187.27,0,1,11,11
2408,PRV54004,No,0.0,0.0,0.0,0.875,OP,9.5,8.125,10.0,79.0,75.5,0.0,8.0,0.0,1.0,1.0,8,8,136.25,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.375,yes,52.0,yes,1399.0,yes,365.0,yes,0.88,8,8,1.0,1090,136.25,0,2,8,8
2409,PRV54005,No,0.0,0.0,0.0,2.5,OP,6.0,5.75,4.5,75.0,73.75,0.0,8.0,0.0,1.0,1.0,8,8,225.0,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.625,yes,33.0,yes,73.0,yes,74.0,yes,2.5,8,8,1.0,1820,227.5,0,1,8,8
2410,PRV54006,No,0.0,0.0,0.0,0.0,OP,5.0,5.0,5.0,79.0,79.0,0.0,1.0,0.0,1.0,1.0,1,1,90.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,no,0.0,no,0.0,none,0.0,none,0.0,none,0.0,1,1,1.0,90,90.0,0,0,1,1
2411,PRV54007,No,0.0,0.0,0.0,2.8,OP,7.0,8.0,7.0,73.0,77.8,0.0,5.0,0.0,1.0,1.0,5,5,280.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6,yes,37.0,yes,85.0,yes,84.0,yes,2.8,5,5,1.0,1440,288.0,0,1,5,5
2412,PRV54008,No,0.0,0.0,0.0,1.68,OP,7.0,6.72,5.0,73.5,73.96,0.0,41.0,0.0,1.0,1.0,50,41,257.2,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.46,yes,51.0,yes,1184.0,yes,367.0,yes,1.68,41,50,1.22,13120,320.0,0,5,50,47
2413,PRV54009,No,0.0,0.0,0.0,0.0,OP,8.0,8.0,8.0,69.0,69.0,0.0,1.0,0.0,1.0,1.0,1,1,40.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,1.0,yes,3.0,yes,3.0,yes,3.0,yes,0.0,1,1,1.0,40,40.0,0,0,1,1
2414,PRV54011,No,0.0,0.0,0.0,0.0,OP,7.0,7.0,7.0,69.0,69.0,0.0,2.0,0.0,1.0,1.0,2,2,35.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,1.0,yes,50.0,yes,433.0,yes,285.0,yes,0.0,2,2,1.0,70,35.0,0,0,2,2
2415,PRV54012,No,0.0,0.0,0.0,0.0,OP,6.0,6.25,6.5,66.5,65.25,0.0,8.0,0.0,1.0,1.0,8,8,475.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.375,yes,34.0,yes,100.0,yes,95.0,yes,0.0,8,8,1.0,3800,475.0,0,1,8,8
2416,PRV54013,No,0.0,0.0,0.0,0.0,OP,5.0,5.0,5.0,70.0,70.0,0.0,1.0,0.0,1.0,1.0,1,1,100.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,no,0.0,no,0.0,none,0.0,none,0.0,none,0.0,1,1,1.0,100,100.0,0,0,1,1
2417,PRV54014,No,0.0,0.0,0.0,0.0,OP,6.5,6.5,6.5,88.0,88.0,0.0,2.0,0.0,1.0,0.0,2,2,205.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,no,0.0,no,0.0,none,0.0,none,0.0,none,0.0,2,2,1.0,410,205.0,0,0,2,2
2418,PRV54016,No,0.0,0.0,0.0,1.75,OP,8.0,8.0,8.0,78.0,76.75,0.0,4.0,0.0,1.0,1.0,4,4,160.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5,yes,39.0,yes,95.0,yes,90.0,yes,1.75,4,4,1.0,720,180.0,0,0,4,4
2419,PRV54017,No,0.0,0.0,0.0,0.5384615384615384,OP,8.0,7.538461538461538,8.0,67.0,67.0,0.0,13.0,0.0,1.0,1.0,13,13,200.7692307692308,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6153846153846154,yes,52.0,yes,1378.0,yes,365.0,yes,0.54,13,13,1.0,2610,200.77,0,0,13,12
2420,PRV54019,No,0.0,0.0,0.0,0.0,OP,9.5,9.0,10.0,81.0,70.75,0.0,4.0,0.0,1.0,1.0,4,4,225.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.25,yes,22.0,yes,31.0,yes,30.0,yes,0.0,4,4,1.0,900,225.0,0,0,4,4
2421,PRV54020,No,0.0,0.0,0.0,5.285714285714286,OP,8.0,7.857142857142857,8.0,67.0,67.28571428571429,0.0,6.0,0.0,1.0,1.0,7,6,292.85714285714283,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.14285714285714285,yes,2.0,yes,2.0,yes,2.0,yes,5.29,6,7,1.17,2090,348.33,0,0,7,7
2422,PRV54021,No,0.0,0.0,0.0,0.0,OP,6.5,6.55,6.0,77.5,75.6,0.0,19.0,0.0,1.0,1.0,20,19,99.0,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6,yes,50.0,yes,602.0,yes,330.0,yes,0.0,19,20,1.05,2170,114.21,0,2,20,20
2423,PRV54023,No,0.0,0.0,0.0,0.0,OP,7.0,7.111111111111111,7.0,79.5,76.94444444444444,0.0,14.0,0.0,1.0,1.0,18,14,114.44444444444444,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5,yes,52.0,yes,920.0,yes,366.0,yes,0.0,14,18,1.29,2060,147.14,0,0,18,18
2424,PRV54024,No,0.0,0.0,0.0,3.4473684210526314,OP,7.0,6.973684210526316,6.0,72.0,69.23684210526316,0.0,32.0,0.0,1.0,1.0,38,32,470.26315789473676,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5789473684210527,yes,52.0,yes,680.0,yes,345.0,yes,3.45,32,38,1.19,17910,559.69,0,2,38,37
2425,PRV54025,No,0.0,0.0,0.0,2.0,OP,6.0,6.5,5.0,70.5,68.7,0.0,18.0,0.0,1.0,1.0,20,18,449.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.25,yes,52.0,yes,773.0,yes,353.0,yes,2.0,18,20,1.11,9080,504.44,0,1,20,20
2426,PRV54026,No,0.0,0.0,0.0,0.0,OP,7.0,7.666666666666667,7.666666666666667,75.0,74.33333333333333,0.0,3.0,0.0,1.0,1.0,3,3,806.6666666666665,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6666666666666666,yes,44.0,yes,187.0,yes,159.0,yes,0.0,3,3,1.0,2470,823.33,0,0,3,3
2427,PRV54027,No,0.0,0.0,0.0,1.0,OP,7.0,7.0,6.5,75.5,73.71428571428571,0.0,8.0,0.0,1.0,1.0,14,8,99.28571428571428,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.42857142857142855,yes,52.0,yes,887.0,yes,357.0,yes,1.0,8,14,1.75,1390,173.75,1,0,14,14
2428,PRV54028,No,0.0,0.0,0.0,0.0,OP,7.0,6.666666666666667,7.0,69.5,68.0,0.0,6.0,0.0,1.0,1.0,6,6,120.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5,yes,43.0,yes,185.0,yes,164.0,yes,0.0,6,6,1.0,720,120.0,0,1,6,6
2429,PRV54029,No,0.0,0.0,0.0,0.0,OP,7.5,7.5,7.5,74.5,74.5,0.0,2.0,0.0,1.0,1.0,2,2,160.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5,yes,18.0,yes,23.0,yes,24.0,yes,0.0,2,2,1.0,320,160.0,0,0,2,2
2430,PRV54030,No,0.0,0.0,0.0,2.0,OP,6.5,6.357142857142857,5.0,72.5,68.5,0.0,14.0,0.0,1.0,1.0,14,14,201.42857142857144,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.35714285714285715,yes,42.0,yes,125.0,yes,117.0,yes,2.0,14,14,1.0,2820,201.43,0,1,14,14
2431,PRV54031,No,0.0,0.0,0.0,0.2,OP,8.0,7.6,7.5,77.0,72.2,0.0,5.0,0.0,1.0,1.0,5,5,454.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.6,yes,24.0,yes,46.0,yes,48.0,yes,0.2,5,5,1.0,2370,474.0,0,0,5,5
2432,PRV54033,No,0.0,0.0,0.0,0.0,OP,6.0,6.0,6.0,54.0,54.0,0.0,1.0,0.0,1.0,1.0,1,1,30.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,no,0.0,no,0.0,none,0.0,none,0.0,none,0.0,1,1,1.0,30,30.0,0,0,1,1
2433,PRV54034,No,0.0,0.0,0.0,0.0,OP,8.0,8.0,8.0,80.0,80.0,0.0,1.0,0.0,1.0,0.0,1,1,70.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,no,0.0,no,0.0,none,0.0,none,0.0,none,0.0,1,1,1.0,170,170.0,0,0,1,1
2434,PRV54036,No,0.0,0.0,0.0,1.06,OP,7.0,6.77,7.0,71.0,71.19,0.0,97.0,0.0,1.0,1.0,100,97,258.9,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.47,yes,52.0,yes,2732.0,yes,378.0,yes,1.06,97,100,1.03,26230,270.41,1,11,100,88
2435,PRV54037,No,0.0,0.0,0.0,1.5294117647058822,OP,6.0,6.0,5.0,71.0,67.76470588235294,0.0,16.0,0.0,1.0,1.0,17,16,618.2352941176471,3.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.1176470588235294,yes,50.0,yes,576.0,yes,320.0,yes,1.53,16,17,1.06,10510,656.88,1,0,17,17
2436,PRV54038,No,0.0,0.0,0.0,2.4210526315789473,OP,5.0,5.368421052631579,6.0,81.0,80.05263157894737,0.0,15.0,0.0,1.0,1.0,19,15,307.3684210526316,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.631578947368421,yes,52.0,yes,2311.0,yes,373.0,yes,2.42,15,19,1.27,5920,394.67,0,4,19,19
2437,PRV54039,No,0.0,0.0,0.0,0.14285714285714285,OP,6.0,5.607142857142857,7.0,80.0,75.21428571428571,0.0,18.0,0.0,1.0,1.0,28,18,170.35714285714286,3.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4642857142857143,yes,50.0,yes,695.0,yes,353.0,yes,0.14,18,28,1.56,4820,267.78,0,1,28,28
2438,PRV54040,No,0.0,0.0,0.0,0.0,OP,7.5,7.5,7.5,65.5,65.5,0.0,2.0,0.0,1.0,1.0,2,2,125.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,no,0.0,no,0.0,none,0.0,none,0.0,none,0.0,2,2,1.0,250,125.0,0,0,2,2
2439,PRV54041,No,0.0,0.0,0.0,2.4153846153846152,OP,6.0,5.8307692307692305,4.0,78.0,76.67692307692307,0.0,32.0,0.0,1.0,1.0,65,32,543.5384615384615,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.5076923076923077,yes,52.0,yes,2728.0,yes,375.0,yes,2.42,32,65,2.03,35530,1110.31,0,5,65,61
2440,PRV54043,No,0.0,0.0,18.0,12.666666666666666,OP,6.0,6.666666666666667,6.0,68.0,69.33333333333333,0.0,3.0,0.0,1.0,1.0,3,3,1846.666666666667,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,1.0,yes,41.0,yes,209.0,yes,175.0,yes,12.67,3,3,1.0,5540,1846.67,0,0,3,3
2441,PRV54044,No,0.0,0.0,0.0,0.0,OP,6.0,6.666666666666667,6.0,73.0,72.83333333333333,0.0,6.0,0.0,1.0,0.0,6,6,136.66666666666666,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.3333333333333333,yes,35.0,yes,126.0,yes,115.0,yes,0.0,6,6,1.0,820,136.67,0,0,6,5
2442,PRV54045,No,0.0,0.0,0.0,6.333333333333333,OP,9.0,8.333333333333334,9.0,49.0,61.333333333333336,0.0,2.0,0.0,1.0,1.0,3,2,80.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,no,0.0,no,0.0,none,0.0,none,0.0,none,6.33,2,3,1.5,240,120.0,0,1,3,3
2443,PRV54046,No,0.0,0.0,20.0,20.0,OP,6.0,6.0,6.0,77.0,77.0,0.0,1.0,0.0,1.0,0.0,1,1,0.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,1.0,yes,8.0,yes,8.0,yes,8.0,yes,20.0,1,1,1.0,0,0.0,0,0,1,1
2444,PRV54048,No,0.0,0.0,0.0,0.0,OP,8.5,8.0,8.0,78.5,74.0,0.0,4.0,0.0,1.0,1.0,4,4,207.5,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.25,yes,11.0,yes,14.0,yes,14.0,yes,0.0,4,4,1.0,830,207.5,0,2,4,4
2445,PRV54049,No,0.0,0.0,0.0,1.1818181818181819,OP,7.0,6.7272727272727275,7.0,70.0,69.93939393939394,0.0,37.0,0.0,1.0,1.0,132,37,262.12121212121207,2.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4090909090909091,yes,52.0,yes,3008.0,yes,376.0,yes,1.18,37,132,3.57,34930,944.05,0,12,132,112
2446,PRV54050,No,0.0,0.0,2.0,2.0,OP,9.0,9.0,9.0,84.0,84.0,0.0,1.0,0.0,1.0,0.0,1,1,500.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,no,0.0,no,0.0,none,0.0,none,0.0,none,2.0,1,1,1.0,500,500.0,0,0,1,1
2447,PRV54051,No,3.0,4.2,0.0,0.0,IP,6.0,6.0,5.0,79.0,75.8,5.0,0.0,1.0,0.0,1.0,5,5,7600.0,3.0,yes,0.2,yes,2.0,yes,2.0,yes,2.0,yes,0,0.0,none,0.0,none,0.0,none,0.0,none,4.2,5,5,1.0,43340,8668.0,0,0,2,5
2448,PRV54052,No,6.0,8.333333333333334,0.0,0.0,IP,7.5,7.0,9.0,73.0,75.83333333333333,6.0,0.0,1.0,0.0,1.0,6,6,12500.0,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,8.33,6,6,1.0,81408,13568.0,0,1,2,6
2449,PRV54053,No,0.0,0.0,0.0,0.0,OP,10.0,10.0,10.0,83.0,83.0,0.0,1.0,0.0,1.0,0.0,1,1,10.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,1.0,yes,19.0,yes,39.0,yes,35.0,yes,0.0,1,1,1.0,10,10.0,0,1,1,1
2450,PRV54054,No,5.0,5.0,0.0,0.0,IP,2.0,2.0,2.0,83.0,83.0,1.0,0.0,1.0,0.0,0.0,1,1,5000.0,1.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,5.0,1,1,1.0,6068,6068.0,0,0,1,1
2451,PRV54055,No,2.0,3.6,0.0,0.0,IP,5.0,5.24,5.0,73.0,74.24,25.0,0.0,1.0,0.0,1.0,25,25,8560.0,11.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,3.6,25,25,1.0,216632,8665.28,0,4,13,24
2452,PRV54056,Yes,5.0,5.142857142857143,0.0,0.0,IP,4.0,5.238095238095238,4.0,68.0,69.04761904761905,15.0,0.0,1.0,0.0,1.0,21,15,9380.952380952382,7.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,5.14,15,21,1.4,203292,13552.8,1,0,10,21
2453,PRV54057,No,0.0,0.0,0.0,0.0,OP,8.0,8.0,8.0,72.0,72.0,0.0,1.0,0.0,1.0,0.0,1,1,0.0,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,no,0.0,no,0.0,none,0.0,none,0.0,none,0.0,1,1,1.0,0,0.0,0,1,1,1
2454,PRV54058,No,3.0,6.571428571428571,0.0,0.0,IP,5.0,5.085714285714285,4.0,71.0,67.2,34.0,0.0,1.0,0.0,1.0,35,34,8114.285714285716,16.0,yes,0.028571428571428567,yes,2.0,yes,2.0,yes,2.0,yes,0,0.0,none,0.0,none,0.0,none,0.0,none,6.57,34,35,1.03,321380,9452.35,0,0,22,32
2455,PRV54059,No,3.0,5.5,0.0,0.0,IP,6.5,6.111111111111111,8.0,71.5,69.27777777777777,18.0,0.0,1.0,0.0,1.0,18,18,9555.555555555555,10.0,yes,0.05555555555555555,yes,2.0,yes,2.0,yes,2.0,yes,0,0.0,none,0.0,none,0.0,none,0.0,none,5.5,18,18,1.0,191224,10623.56,0,3,9,18
2456,PRV54060,No,5.0,5.875,0.0,0.0,IP,6.0,5.9375,7.0,75.5,69.75,16.0,0.0,1.0,0.0,1.0,16,16,10250.0,4.0,no,0.0,no,0.0,none,0.0,none,0.0,none,0,0.0,none,0.0,none,0.0,none,0.0,none,5.88,16,16,1.0,181088,11318.0,0,3,6,16
2457,PRV54061,No,6.0,12.5,0.0,0.0,Both,6.0,5.636363636363637,5.0,69.0,68.9090909090909,3.0,7.0,1.0,1.0,1.0,11,10,2770.0,3.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5714285714285714,yes,40.0,yes,148.0,yes,137.0,yes,4.55,10,11,1.1,34752,3475.2,0,2,9,11
2458,PRV54062,No,4.5,4.5,0.0,1.4444444444444444,Both,4.0,5.909090909090909,4.0,82.0,77.72727272727273,2.0,8.0,1.0,2.0,1.0,11,10,1611.8181818181818,2.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4444444444444444,yes,39.0,yes,153.0,yes,141.0,yes,2.0,10,11,1.1,19916,1991.6,0,0,11,11
2459,PRV54063,No,3.0,3.0,0.0,1.0,Both,8.0,7.470588235294118,9.0,71.0,72.3529411764706,1.0,12.0,1.0,2.0,1.0,17,13,507.05882352941177,0.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.5625,yes,51.0,yes,1224.0,yes,366.0,yes,1.12,13,17,1.31,9738,749.08,0,1,17,15
2460,PRV54064,No,3.0,6.0625,0.0,2.9716981132075473,Both,6.0,6.426229508196721,6.0,77.0,75.94262295081967,15.0,66.0,1.0,3.0,1.0,122,72,1821.311475409836,6.0,yes,0.0625,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.4056603773584906,yes,52.0,yes,2530.0,yes,373.0,yes,3.38,72,122,1.69,240098,3334.69,0,7,112,99
2461,PRV54065,Yes,5.5,7.166666666666667,0.0,1.9142857142857144,Both,7.0,6.712765957446808,7.0,73.0,70.88297872340425,20.0,52.0,1.0,2.0,1.0,94,71,2730.0,10.0,yes,0.08333333333333333,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.4428571428571429,yes,52.0,yes,2610.0,yes,375.0,yes,3.26,71,94,1.32,282362,3976.93,0,4,76,78
2462,PRV54066,No,0.0,0.0,0.0,1.777027027027027,OP,6.0,6.554054054054054,6.0,74.0,72.8445945945946,0.0,110.0,0.0,6.0,1.0,148,110,281.8243243243243,1.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4459459459459459,yes,52.0,yes,2993.0,yes,375.0,yes,1.78,110,148,1.35,42430,385.73,2,15,148,126
2463,PRV54068,No,0.0,0.0,0.0,0.0,OP,5.0,6.142857142857143,5.0,73.0,71.85714285714286,0.0,7.0,0.0,2.0,1.0,7,7,81.42857142857143,0.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.2857142857142857,yes,21.0,yes,55.0,yes,56.0,yes,0.0,7,7,1.0,570,81.43,0,0,7,7
2464,PRV54070,Yes,0.0,0.0,0.0,1.3340149965916837,OP,7.0,6.942058623040218,7.0,74.0,73.38922972051806,0.0,1177.0,0.0,38.0,1.0,1467,1177,268.56850715746424,33.0,0,0.0,none,0.0,none,0.0,none,0.0,none,yes,0.4546693933197001,yes,52.0,yes,4004.0,yes,384.0,yes,1.33,1177,1467,1.25,397770,337.95,3,123,1467,369
2465,PRV54071,No,6.0,7.625,0.0,2.317757009345794,Both,7.0,6.901376146788991,6.0,74.0,73.0940366972477,8.0,319.0,2.0,7.0,1.0,436,325,525.2752293577981,11.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4228971962616823,yes,52.0,yes,3448.0,yes,380.0,yes,2.42,325,436,1.34,238504,733.86,2,41,432,266
2466,PRV54072,No,3.5,4.5,0.0,2.5,Both,7.0,6.7,6.0,70.0,68.4,6.0,20.0,1.0,3.0,1.0,30,26,3521.333333333333,2.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.375,yes,50.0,yes,620.0,yes,343.0,yes,2.9,26,30,1.15,112048,4309.54,0,4,26,30
2467,PRV54073,No,3.0,4.0,0.0,1.054054054054054,Both,7.0,6.75,9.0,72.0,72.8409090909091,6.0,24.0,1.0,1.0,1.0,44,28,2645.2272727272725,5.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.40540540540540543,yes,52.0,yes,2678.0,yes,371.0,yes,1.52,28,44,1.57,124006,4428.79,0,3,40,43
2468,PRV54074,Yes,5.0,5.695652173913044,0.0,1.4555555555555555,Both,7.0,6.548672566371682,8.0,76.0,73.56637168141593,23.0,87.0,3.0,9.0,1.0,113,109,3034.424778761062,9.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.3555555555555556,yes,52.0,yes,2110.0,yes,367.0,yes,2.32,109,113,1.04,363706,3336.75,0,13,98,95
2469,PRV54075,Yes,3.5,5.6875,0.0,1.4431741761936785,Both,7.0,6.899275839368006,8.0,75.0,73.64516129032258,31.0,890.0,4.0,14.0,1.0,1519,910,459.1968400263332,53.0,no,0.0,no,0.0,none,0.0,none,0.0,none,yes,0.4492266308002689,yes,52.0,yes,4056.0,yes,385.0,yes,1.53,910,1519,1.67,733288,805.81,4,133,1500,358
2470,PRV54076,No,3.0,4.111111111111111,0.0,1.3953488372093024,Both,7.0,7.230769230769231,9.0,75.0,72.90384615384616,9.0,41.0,1.0,6.0,1.0,52,50,1768.6538461538462,7.0,yes,0.1111111111111111,yes,2.0,yes,2.0,yes,2.0,yes,yes,0.32558139534883723,yes,50.0,yes,574.0,yes,340.0,yes,1.87,50,52,1.04,101722,2034.44,0,6,46,50
