Provider,SharePhysician,MergeTotalClaim,MergeTotalPatient,MergeAvgClaimReimbursed,PotentialFraud,NumTopCodeClaim
PRV55039,1.0,2058,647,396.5986394557823,Yes,45.0
PRV55040,1.0,6,6,1105.0,No,1.0
PRV55041,1.0,21,20,3041.904761904762,No,4.0
PRV55042,1.0,124,110,1018.5483870967741,No,3.0
PRV55043,1.0,119,114,297.89915966386553,No,1.0
PRV55044,1.0,9,9,118.88888888888889,No,1.0
PRV55045,1.0,66,65,418.6363636363636,No,1.0
PRV55048,1.0,94,88,9215.31914893617,Yes,33.0
PRV55049,1.0,148,117,4899.6621621621625,Yes,29.0
PRV55050,1.0,183,137,271.09289617486337,No,2.0
PRV55051,1.0,7,7,8571.42857142857,No,4.0
PRV55052,1.0,49,31,173.0612244897959,No,0.0
PRV55053,1.0,54,29,247.03703703703704,No,1.0
PRV55054,1.0,69,59,183.33333333333334,No,0.0
PRV55056,1.0,100,91,402.9,No,3.0
PRV55057,1.0,347,146,272.507204610951,Yes,6.0
PRV55058,1.0,227,164,279.6035242290749,No,9.0
PRV55059,1.0,153,84,339.281045751634,No,4.0
PRV55061,1.0,95,83,255.68421052631578,No,4.0
PRV55062,1.0,29,28,257.2413793103448,No,0.0
PRV55063,1.0,10,10,66.0,No,0.0
PRV55064,1.0,621,380,302.33494363929145,No,16.0
PRV55068,1.0,6,6,436.6666666666667,No,0.0
PRV55069,1.0,21,20,97.61904761904762,No,0.0
PRV55070,1.0,20,19,161.0,No,0.0
PRV55071,1.0,70,58,370.42857142857144,No,3.0
PRV55072,1.0,48,41,198.95833333333334,No,0.0
PRV55073,1.0,18,17,365.0,No,1.0
PRV55076,1.0,5,5,154.0,No,0.0
PRV55077,1.0,8,7,48.75,No,1.0
PRV55079,1.0,47,46,232.7659574468085,No,0.0
PRV55080,1.0,8,8,602.5,No,0.0
PRV55081,1.0,30,28,231.66666666666666,No,0.0
PRV55083,1.0,196,152,257.5,No,7.0
PRV55085,1.0,24,22,382.5,No,0.0
PRV55086,1.0,78,60,188.33333333333334,No,1.0
PRV55087,1.0,201,154,217.76119402985074,No,2.0
PRV55088,1.0,31,31,491.93548387096774,No,0.0
PRV55091,1.0,18,18,263.8888888888889,No,1.0
PRV55092,1.0,8,8,82.5,No,0.0
PRV55093,1.0,19,18,177.89473684210526,No,0.0
PRV55094,1.0,19,18,900.0,No,0.0
PRV55095,1.0,20,20,376.0,No,0.0
PRV55096,1.0,27,26,198.14814814814815,No,0.0
PRV55097,1.0,4,4,180.0,No,0.0
PRV55098,1.0,27,17,258.14814814814815,No,1.0
PRV55099,1.0,97,54,249.48453608247422,No,1.0
PRV55103,1.0,78,74,193.5897435897436,No,0.0
PRV55104,1.0,52,46,286.15384615384613,No,0.0
PRV55106,1.0,5,5,774.0,No,0.0
PRV55108,1.0,223,152,284.0358744394619,No,6.0
PRV55110,1.0,40,23,249.0,No,0.0
PRV55111,1.0,29,25,140.3448275862069,No,0.0
PRV55112,1.0,32,31,179.6875,No,0.0
PRV55114,1.0,13,13,344.61538461538464,No,1.0
PRV55116,1.0,284,143,288.4507042253521,No,9.0
PRV55117,1.0,4,4,200.0,No,0.0
PRV55118,1.0,5,5,2120.0,No,1.0
PRV55120,1.0,9,9,6466.666666666667,No,4.0
PRV55121,1.0,20,20,8653.5,No,6.0
PRV55124,1.0,9,8,16888.88888888889,No,0.0
PRV55128,1.0,8,8,13875.0,No,4.0
PRV55129,1.0,3,3,3533.3333333333335,No,1.0
PRV55130,1.0,3,3,9333.333333333334,No,0.0
PRV55131,1.0,2,2,23500.0,No,1.0
PRV55132,1.0,10,10,10800.0,No,6.0
PRV55136,1.0,8,8,12750.0,No,1.0
PRV55138,1.0,3,3,8333.333333333334,No,3.0
PRV55140,1.0,9,9,9444.444444444445,No,2.0
PRV55141,1.0,2,2,45.0,No,0.0
PRV55144,1.0,2,2,20500.0,No,1.0
PRV55145,1.0,14,14,10214.285714285714,No,8.0
PRV55146,1.0,1,1,6000.0,No,1.0
PRV55147,1.0,6,6,18700.0,Yes,2.0
PRV55149,1.0,16,16,9062.5,No,6.0
PRV55150,1.0,6,6,3183.3333333333335,No,2.0
PRV55152,1.0,10,10,7830.0,No,7.0
PRV55154,1.0,1,1,900.0,No,0.0
PRV55155,1.0,9,9,7555.555555555556,No,4.0
PRV55157,1.0,3,3,5333.333333333333,No,1.0
PRV55158,1.0,698,534,728.0945558739255,No,24.0
PRV55160,1.0,10,10,12000.0,No,2.0
PRV55163,1.0,587,365,287.4787052810903,Yes,12.0
PRV55164,1.0,154,113,1556.8831168831168,No,8.0
PRV55165,1.0,241,228,1368.7551867219918,Yes,23.0
PRV55166,1.0,72,70,274.1666666666667,No,2.0
PRV55167,1.0,94,80,354.25531914893617,No,2.0
PRV55168,1.0,134,82,387.76119402985074,No,3.0
PRV55169,1.0,721,585,1403.2732316227462,No,56.0
PRV55171,1.0,247,110,1649.2307692307693,Yes,18.0
PRV55172,1.0,114,98,6382.456140350877,Yes,24.0
PRV55173,1.0,25,24,334.0,No,0.0
PRV55175,1.0,304,267,837.5,No,15.0
PRV55176,1.0,20,20,432.5,No,2.0
PRV55177,1.0,327,286,319.3272171253823,No,8.0
PRV55178,1.0,31,29,597.0967741935484,No,1.0
PRV55179,1.0,74,66,2417.972972972973,No,6.0
PRV55180,1.0,127,112,853.8582677165355,No,7.0
PRV55181,1.0,439,332,941.5945330296128,No,23.0
PRV55182,1.0,102,78,254.31372549019608,No,3.0
PRV55183,1.0,117,90,2202.991452991453,No,11.0
PRV55184,1.0,56,45,281.42857142857144,No,1.0
PRV55185,1.0,206,70,544.5145631067961,No,6.0
PRV55187,1.0,125,101,234.16,No,0.0
PRV55188,1.0,207,112,354.92753623188406,No,5.0
PRV55189,1.0,133,115,2555.93984962406,No,15.0
PRV55191,1.0,90,87,192.11111111111111,No,2.0
PRV55192,1.0,253,234,864.1897233201581,No,13.0
PRV55193,1.0,44,38,10099.545454545454,Yes,16.0
PRV55194,1.0,421,368,4040.142517814727,Yes,83.0
PRV55195,1.0,77,69,3204.285714285714,Yes,9.0
PRV55196,1.0,173,153,871.6184971098265,No,9.0
PRV55197,1.0,73,50,331.64383561643837,No,2.0
PRV55198,1.0,68,60,327.6470588235294,No,2.0
PRV55200,1.0,69,55,293.4782608695652,No,1.0
PRV55202,1.0,30,27,399.3333333333333,No,1.0
PRV55203,1.0,25,25,1858.8,No,5.0
PRV55205,1.0,260,240,2454.076923076923,No,18.0
PRV55206,1.0,103,92,321.2621359223301,No,0.0
PRV55207,1.0,167,151,248.562874251497,No,1.0
PRV55208,1.0,53,50,1439.622641509434,No,5.0
PRV55209,1.0,762,659,3825.0656167979005,Yes,104.0
PRV55210,1.0,174,68,290.11494252873564,No,2.0
PRV55211,1.0,32,32,219.6875,No,1.0
PRV55213,1.0,81,66,992.4691358024692,No,3.0
PRV55214,1.0,190,173,241.47368421052633,No,5.0
PRV55215,1.0,3393,2638,673.315649867374,Yes,125.0
PRV55216,1.0,80,52,742.125,No,4.0
PRV55218,1.0,94,82,222.4468085106383,No,2.0
PRV55219,1.0,89,85,196.96629213483146,No,1.0
PRV55220,1.0,102,89,228.23529411764707,No,0.0
PRV55224,1.0,23,23,252.17391304347825,No,1.0
PRV55225,1.0,66,64,3021.060606060606,Yes,4.0
PRV55226,1.0,242,219,333.4297520661157,No,2.0
PRV55227,1.0,46,42,263.04347826086956,No,0.0
PRV55229,1.0,243,218,1059.7530864197531,No,13.0
PRV55230,1.0,565,515,4624.3185840707965,Yes,88.0
PRV55231,1.0,126,99,329.12698412698415,No,2.0
PRV55232,1.0,107,95,2901.121495327103,No,10.0
PRV55233,1.0,187,99,293.7967914438503,No,2.0
PRV55234,1.0,184,172,514.1304347826087,No,2.0
PRV55235,1.0,160,118,380.75,No,2.0
PRV55236,1.0,54,35,4393.7037037037035,No,9.0
PRV55237,1.0,117,108,1125.6410256410256,No,10.0
PRV55238,1.0,101,101,388.61386138613864,No,0.0
PRV55239,1.0,161,154,307.70186335403724,No,3.0
PRV55240,1.0,163,145,735.2147239263803,No,10.0
PRV55242,1.0,34,28,1930.2941176470588,No,5.0
PRV55243,1.0,257,231,257.70428015564204,No,5.0
PRV55244,1.0,25,25,300.0,No,2.0
PRV55246,1.0,227,213,252.37885462555067,No,5.0
PRV55247,1.0,355,175,360.9577464788732,No,6.0
PRV55248,1.0,133,103,351.57894736842104,No,6.0
PRV55250,1.0,301,116,1142.6578073089702,Yes,19.0
PRV55252,1.0,45,39,316.0,No,0.0
PRV55254,1.0,15,14,330.6666666666667,No,1.0
PRV55255,1.0,12,12,215.83333333333334,No,0.0
PRV55256,1.0,28,27,1219.642857142857,No,1.0
PRV55257,1.0,137,74,261.6058394160584,No,1.0
PRV55258,1.0,42,36,600.0,No,2.0
PRV55259,1.0,42,41,330.7142857142857,No,1.0
PRV55260,1.0,57,41,391.4035087719298,No,1.0
PRV55261,1.0,30,19,159.33333333333334,No,0.0
PRV55262,1.0,397,210,594.1057934508816,No,20.0
PRV55263,1.0,319,247,325.23510971786834,No,6.0
PRV55264,1.0,528,305,279.2234848484849,No,15.0
PRV55265,1.0,201,71,215.3233830845771,No,2.0
PRV55266,1.0,25,22,1829.6,Yes,3.0
PRV55267,1.0,144,78,250.13888888888889,No,9.0
PRV55268,1.0,48,20,277.2916666666667,No,0.0
PRV55269,1.0,172,124,310.98837209302326,No,4.0
PRV55270,1.0,204,108,309.7549019607843,No,4.0
PRV55271,1.0,15,12,401.3333333333333,No,1.0
PRV55272,1.0,211,185,252.7962085308057,No,3.0
PRV55273,1.0,18,12,235.55555555555554,No,0.0
PRV55274,1.0,70,45,297.14285714285717,No,1.0
PRV55275,1.0,54,39,229.07407407407408,No,0.0
PRV55276,1.0,58,38,186.72413793103448,No,2.0
PRV55277,1.0,17,16,247.05882352941177,No,2.0
PRV55278,1.0,45,33,160.0,No,2.0
PRV55279,1.0,81,49,353.2098765432099,No,2.0
PRV55281,1.0,190,95,285.94736842105266,No,6.0
PRV55283,1.0,36,31,344.1666666666667,No,1.0
PRV55285,1.0,7,7,75.71428571428571,No,0.0
PRV55286,1.0,4,3,142.5,No,0.0
PRV55289,1.0,14,12,265.0,No,0.0
PRV55291,1.0,6,4,365.0,No,0.0
PRV55292,1.0,6,6,101.66666666666667,No,0.0
PRV55293,1.0,33,25,167.57575757575756,No,1.0
PRV55295,1.0,88,71,231.5909090909091,No,1.0
PRV55296,1.0,57,50,223.68421052631578,No,0.0
PRV55297,1.0,98,44,217.14285714285714,No,4.0
PRV55298,1.0,57,32,276.140350877193,No,3.0
PRV55299,1.0,18,17,329.44444444444446,No,1.0
PRV55300,1.0,32,23,260.0,No,1.0
PRV55302,1.0,1,1,400.0,No,0.0
PRV55304,1.0,204,122,374.1666666666667,No,4.0
PRV55305,1.0,3,3,1403.3333333333333,No,1.0
PRV55306,1.0,59,34,279.66101694915255,No,2.0
PRV55307,1.0,110,84,220.45454545454547,No,2.0
PRV55309,1.0,35,24,337.14285714285717,No,0.0
PRV55312,1.0,91,77,189.8901098901099,No,1.0
PRV55313,1.0,192,129,299.0104166666667,No,5.0
PRV55314,1.0,89,53,281.34831460674155,No,1.0
PRV55316,1.0,65,45,238.30769230769232,No,0.0
PRV55318,1.0,63,45,417.46031746031747,No,1.0
PRV55319,1.0,17,11,268.8235294117647,No,1.0
PRV55320,1.0,34,27,188.23529411764707,No,2.0
PRV55322,1.0,28,24,259.64285714285717,No,0.0
PRV55323,1.0,144,108,253.26388888888889,No,3.0
PRV55324,1.0,25,24,301.2,No,3.0
PRV55325,1.0,41,20,365.3658536585366,No,0.0
PRV55326,1.0,58,30,201.72413793103448,No,1.0
PRV55329,1.0,2,2,180.0,No,1.0
PRV55330,1.0,4,4,292.5,No,1.0
PRV55331,1.0,23,19,204.34782608695653,No,1.0
PRV55333,1.0,51,31,186.27450980392157,No,0.0
PRV55335,1.0,24,16,73.33333333333333,No,1.0
PRV55337,1.0,13,13,145.3846153846154,No,0.0
PRV55338,1.0,46,44,191.08695652173913,No,1.0
PRV55339,1.0,30,28,262.6666666666667,No,0.0
PRV55340,1.0,108,83,303.05555555555554,No,5.0
PRV55341,1.0,14,14,88.57142857142857,No,0.0
PRV55342,1.0,9,8,271.1111111111111,No,1.0
PRV55343,1.0,90,74,266.0,No,3.0
PRV55344,1.0,14,8,594.2857142857143,No,1.0
PRV55345,1.0,15,14,487.3333333333333,No,1.0
PRV55348,1.0,7,5,87.14285714285714,No,0.0
PRV55350,1.0,31,23,135.80645161290323,No,2.0
PRV55351,1.0,10,8,165.0,No,0.0
PRV55352,1.0,39,27,329.4871794871795,No,2.0
PRV55353,1.0,12,12,247.5,No,0.0
PRV55354,1.0,178,105,247.13483146067415,No,6.0
PRV55355,1.0,1,1,90.0,No,0.0
PRV55356,1.0,27,27,186.2962962962963,No,1.0
PRV55357,1.0,161,106,231.49068322981367,No,3.0
PRV55358,1.0,37,34,397.56756756756755,No,3.0
PRV55359,1.0,113,52,424.24778761061947,No,4.0
PRV55360,1.0,17,17,287.05882352941177,No,0.0
PRV55361,1.0,85,59,275.52941176470586,No,2.0
PRV55362,1.0,148,101,244.3918918918919,No,5.0
PRV55363,1.0,62,32,388.2258064516129,No,0.0
PRV55365,1.0,7,5,52.857142857142854,No,0.0
PRV55366,1.0,107,53,189.81308411214954,No,3.0
PRV55368,1.0,115,101,215.3913043478261,No,2.0
PRV55371,1.0,3,3,110.0,No,0.0
PRV55372,1.0,12,7,218.33333333333334,No,0.0
PRV55374,1.0,33,31,10151.515151515152,Yes,11.0
PRV55375,1.0,14,14,10564.285714285714,Yes,10.0
PRV55376,1.0,88,79,243.97727272727272,No,3.0
PRV55377,1.0,4,4,852.5,No,0.0
PRV55378,1.0,14,13,9428.57142857143,No,4.0
PRV55379,1.0,4,4,9000.0,No,1.0
PRV55381,1.0,45,40,3860.0,No,4.0
PRV55382,1.0,8,8,16125.0,No,2.0
PRV55383,1.0,8,8,8750.0,No,5.0
PRV55385,1.0,8,7,8750.0,No,5.0
PRV55386,1.0,82,62,256.219512195122,No,1.0
PRV55387,1.0,6,6,15000.0,No,2.0
PRV55388,1.0,515,307,260.54368932038835,No,9.0
PRV55390,1.0,26,16,890.3846153846154,No,1.0
PRV55392,1.0,192,115,1573.4895833333333,No,16.0
PRV55395,1.0,12,10,247.5,No,0.0
PRV55396,1.0,75,63,2051.0666666666666,No,10.0
PRV55397,1.0,6,5,105.0,No,0.0
PRV55398,1.0,13,8,110.0,No,0.0
PRV55399,1.0,27,14,1325.5555555555557,No,1.0
PRV55401,1.0,49,23,235.91836734693877,No,1.0
PRV55402,1.0,44,21,402.72727272727275,No,1.0
PRV55404,1.0,25,9,96.8,No,0.0
PRV55405,1.0,10,1,273.0,No,0.0
PRV55408,1.0,16,11,322.5,No,0.0
PRV55409,1.0,5,4,56.0,No,0.0
PRV55410,1.0,56,33,274.64285714285717,No,0.0
PRV55411,1.0,39,23,307.43589743589746,No,2.0
PRV55412,1.0,11,4,176.36363636363637,No,0.0
PRV55413,1.0,4,4,550.0,No,0.0
PRV55414,1.0,12,12,1139.1666666666667,No,2.0
PRV55416,1.0,73,40,278.4931506849315,No,4.0
PRV55417,1.0,30,12,123.66666666666667,No,0.0
PRV55418,1.0,9,6,2243.3333333333335,No,2.0
PRV55419,1.0,8,6,553.75,No,0.0
PRV55423,1.0,25,11,188.4,No,0.0
PRV55424,1.0,10,6,83.0,No,0.0
PRV55425,1.0,26,6,149.23076923076923,No,0.0
PRV55426,1.0,77,38,287.14285714285717,No,1.0
PRV55430,1.0,7,6,11285.714285714286,Yes,5.0
PRV55431,1.0,2,2,29000.0,No,1.0
PRV55432,1.0,29,22,256.2068965517241,No,0.0
PRV55433,1.0,87,77,3931.264367816092,Yes,14.0
PRV55434,1.0,40,39,1745.0,No,5.0
PRV55435,1.0,151,133,8278.476821192053,Yes,56.0
PRV55436,1.0,11,11,220.9090909090909,No,1.0
PRV55437,1.0,106,102,3775.943396226415,Yes,14.0
PRV55438,1.0,219,73,320.50228310502285,No,4.0
PRV55439,1.0,224,188,429.86607142857144,No,7.0
PRV55441,1.0,32,30,2122.1875,No,2.0
PRV55442,1.0,61,55,1964.7540983606557,No,7.0
PRV55443,1.0,38,34,8983.947368421053,No,14.0
PRV55444,1.0,128,109,10259.84375,Yes,43.0
PRV55445,1.0,133,39,424.812030075188,No,1.0
PRV55446,1.0,98,87,236.12244897959184,No,3.0
PRV55447,1.0,66,60,348.3333333333333,No,2.0
PRV55448,1.0,40,39,225.0,No,0.0
PRV55449,1.0,21,20,308.57142857142856,No,1.0
PRV55450,1.0,201,123,286.6169154228856,No,6.0
PRV55451,1.0,11,11,78.18181818181819,No,0.0
PRV55452,1.0,60,49,6207.166666666667,No,11.0
PRV55453,1.0,795,333,370.57861635220127,Yes,23.0
PRV55454,1.0,368,156,366.7391304347826,No,9.0
PRV55455,1.0,373,145,255.63002680965147,No,7.0
PRV55456,1.0,6,6,11883.333333333334,No,2.0
PRV55458,1.0,35,34,338.0,No,1.0
PRV55459,1.0,344,270,333.9825581395349,No,8.0
PRV55460,1.0,18,16,190.55555555555554,No,0.0
PRV55462,1.0,1907,969,2471.85631882538,Yes,196.0
PRV55463,1.0,257,220,285.9922178988327,No,7.0
PRV55464,1.0,29,28,225.51724137931035,No,0.0
PRV55465,1.0,339,121,607.1681415929204,No,14.0
PRV55467,1.0,1896,703,300.253164556962,Yes,53.0
PRV55468,1.0,27,25,371.48148148148147,No,1.0
PRV55470,1.0,470,204,287.36170212765956,No,11.0
PRV55471,1.0,13,13,128.46153846153845,No,1.0
PRV55472,1.0,23,19,11090.869565217392,Yes,12.0
PRV55473,1.0,6,5,225.0,No,0.0
PRV55474,1.0,80,74,217.875,No,2.0
PRV55475,1.0,17,17,217.64705882352942,No,2.0
PRV55477,1.0,46,43,375.8695652173913,No,1.0
PRV55479,1.0,672,317,241.68154761904762,No,10.0
PRV55480,1.0,42,42,348.57142857142856,No,2.0
PRV55481,1.0,52,27,390.5769230769231,No,2.0
PRV55482,1.0,83,72,6135.542168674699,Yes,14.0
PRV55483,1.0,76,60,10237.368421052632,Yes,29.0
PRV55486,1.0,15,15,344.6666666666667,No,3.0
PRV55487,1.0,78,42,346.15384615384613,No,1.0
PRV55489,1.0,361,217,309.52908587257616,No,4.0
PRV55490,1.0,50,46,3218.0,No,7.0
PRV55491,1.0,355,180,326.11267605633805,No,4.0
PRV55492,1.0,42,40,6713.809523809524,Yes,10.0
PRV55493,1.0,39,39,160.76923076923077,No,1.0
PRV55495,1.0,51,51,5542.35294117647,Yes,8.0
PRV55496,1.0,86,78,3226.046511627907,Yes,21.0
PRV55497,1.0,7,7,140.0,No,0.0
PRV55498,1.0,27,26,104.81481481481481,No,1.0
PRV55499,1.0,33,29,239.3939393939394,No,0.0
PRV55500,1.0,38,37,396.3157894736842,No,0.0
PRV55501,1.0,13,13,995.3846153846154,No,1.0
PRV55503,1.0,604,299,312.5496688741722,No,14.0
PRV55505,1.0,480,276,267.1875,No,7.0
PRV55506,1.0,14,11,8924.285714285714,Yes,3.0
PRV55507,1.0,87,32,509.7701149425287,No,1.0
PRV55508,1.0,16,14,581.875,No,0.0
PRV55509,1.0,39,38,9295.128205128205,Yes,9.0
PRV55510,1.0,861,791,296.411149825784,No,12.0
PRV55511,1.0,5,5,704.0,No,0.0
PRV55512,1.0,128,55,252.578125,No,3.0
PRV55513,1.0,38,36,330.2631578947368,No,1.0
PRV55514,1.0,295,153,536.7118644067797,Yes,13.0
PRV55515,1.0,459,181,285.0980392156863,No,12.0
PRV55516,1.0,158,108,1613.4810126582279,No,9.0
PRV55518,1.0,235,199,875.6170212765958,No,12.0
PRV55519,1.0,23,20,4117.826086956522,Yes,4.0
PRV55520,1.0,287,118,334.11149825783974,No,2.0
PRV55521,1.0,615,258,256.3414634146341,No,9.0
PRV55522,1.0,248,192,280.5241935483871,No,6.0
PRV55523,1.0,303,158,274.983498349835,No,9.0
PRV55525,1.0,933,280,315.3804930332262,No,18.0
PRV55530,1.0,71,67,249.71830985915494,No,3.0
PRV55531,1.0,122,111,7263.360655737705,Yes,47.0
PRV55534,1.0,146,72,240.27397260273972,No,2.0
PRV55535,1.0,42,35,230.71428571428572,No,3.0
PRV55536,1.0,222,106,668.2432432432432,No,10.0
PRV55537,1.0,15,13,320.6666666666667,No,0.0
PRV55538,1.0,2,2,40.0,No,0.0
PRV55540,1.0,31,27,7130.322580645161,No,13.0
PRV55541,1.0,134,65,226.71641791044777,No,1.0
PRV55543,1.0,141,95,656.7375886524823,No,5.0
PRV55547,1.0,27,26,5163.7037037037035,No,4.0
PRV55548,1.0,562,289,284.0925266903915,No,10.0
PRV55549,1.0,28,11,260.7142857142857,No,0.0
PRV55550,1.0,58,54,7813.793103448276,Yes,14.0
PRV55551,1.0,91,74,327.032967032967,No,4.0
PRV55552,1.0,1206,547,362.1393034825871,No,36.0
PRV55554,1.0,78,66,207.43589743589743,No,1.0
PRV55555,1.0,50,45,1109.0,No,5.0
PRV55556,1.0,206,181,262.5242718446602,No,5.0
PRV55557,1.0,68,63,888.9705882352941,No,3.0
PRV55558,1.0,36,33,314.72222222222223,No,3.0
PRV55560,1.0,21,19,246.1904761904762,No,1.0
PRV55561,1.0,24,23,348.3333333333333,No,0.0
PRV55562,1.0,17,14,173.52941176470588,No,0.0
PRV55563,1.0,18,17,260.55555555555554,No,0.0
PRV55564,1.0,3,3,50.0,No,0.0
PRV55565,1.0,23,22,280.0,No,2.0
PRV55566,1.0,53,47,326.60377358490564,No,2.0
PRV55567,1.0,70,66,3055.285714285714,No,11.0
PRV55569,1.0,9,7,164.44444444444446,No,0.0
PRV55570,1.0,10,9,490.0,No,1.0
PRV55571,1.0,61,51,222.29508196721312,No,1.0
PRV55573,1.0,11,11,2693.6363636363635,No,3.0
PRV55574,1.0,15,12,156.0,No,0.0
PRV55575,1.0,6,4,78.33333333333333,No,0.0
PRV55576,1.0,60,49,447.1666666666667,No,1.0
PRV55577,1.0,2,2,10.0,No,0.0
PRV55579,1.0,174,82,215.91954022988506,No,6.0
PRV55580,1.0,66,26,293.6363636363636,No,1.0
PRV55582,1.0,24,22,327.9166666666667,No,1.0
PRV55583,1.0,12,11,1568.3333333333333,No,2.0
PRV55584,1.0,2,2,300.0,No,0.0
PRV55585,1.0,114,85,285.0877192982456,No,2.0
PRV55587,1.0,7,7,247.14285714285714,No,0.0
PRV55589,1.0,20,18,112.0,No,1.0
PRV55590,1.0,5,5,500.0,No,1.0
PRV55592,1.0,117,52,189.23076923076923,No,1.0
PRV55593,1.0,147,53,270.8843537414966,No,3.0
PRV55595,1.0,17,16,153.52941176470588,No,0.0
PRV55596,1.0,32,24,397.5,No,0.0
PRV55598,1.0,167,84,276.58682634730536,No,7.0
PRV55600,1.0,4,4,6250.0,No,1.0
PRV55601,1.0,8,8,192.5,No,0.0
PRV55602,1.0,5,4,156.0,No,0.0
PRV55604,1.0,17,17,7647.058823529412,No,8.0
PRV55606,1.0,4,3,10000.0,No,3.0
PRV55607,1.0,1,1,40.0,No,0.0
PRV55608,1.0,18,18,411.1111111111111,No,0.0
PRV55609,1.0,10,10,685.0,No,2.0
PRV55613,1.0,7,7,105.71428571428571,No,0.0
PRV55614,1.0,73,68,404.52054794520546,No,2.0
PRV55615,1.0,1,1,50.0,No,0.0
PRV55617,1.0,2,2,130.0,No,0.0
PRV55618,1.0,13,11,108.46153846153847,No,0.0
PRV55619,1.0,2,2,30.0,No,0.0
PRV55620,1.0,15,14,122.66666666666667,No,2.0
PRV55621,1.0,62,59,210.16129032258064,No,0.0
PRV55623,1.0,9,8,327.77777777777777,No,0.0
PRV55624,1.0,2,2,50.0,No,0.0
PRV55625,1.0,21,16,281.42857142857144,No,0.0
PRV55626,1.0,9,9,90.0,No,0.0
PRV55627,1.0,38,32,157.3684210526316,No,1.0
PRV55631,1.0,2,2,200.0,No,0.0
PRV55632,1.0,1,1,60.0,No,0.0
PRV55633,1.0,358,209,256.1173184357542,No,6.0
PRV55635,1.0,59,58,228.64406779661016,No,0.0
PRV55637,1.0,1,1,300.0,No,0.0
PRV55638,1.0,5,4,72.0,No,0.0
PRV55639,1.0,4,4,110.0,No,0.0
PRV55640,1.0,64,49,185.9375,No,0.0
PRV55641,1.0,2,2,420.0,No,0.0
PRV55642,1.0,2,2,1450.0,No,0.0
PRV55644,1.0,29,26,174.48275862068965,No,0.0
PRV55646,1.0,2,2,150.0,No,0.0
PRV55648,1.0,2,2,40.0,No,0.0
PRV55649,1.0,2,1,50.0,No,0.0
PRV55650,1.0,4,4,55.0,No,0.0
PRV55652,1.0,28,27,219.28571428571428,No,0.0
PRV55653,1.0,25,25,256.0,No,0.0
PRV55654,1.0,578,374,337.71626297577853,No,12.0
PRV55655,1.0,3,3,76.66666666666667,No,0.0
PRV55656,1.0,30,26,339.0,No,1.0
PRV55658,1.0,15,14,13093.333333333334,No,7.0
PRV55659,1.0,20,18,11350.0,Yes,9.0
PRV55660,1.0,4,4,8250.0,No,0.0
PRV55661,1.0,14,11,14428.57142857143,No,9.0
PRV55662,1.0,28,27,8321.42857142857,No,9.0
PRV55663,1.0,7,7,5142.857142857143,No,2.0
PRV55664,1.0,20,17,10250.0,No,8.0
PRV55666,1.0,19,19,6578.9473684210525,No,6.0
PRV55667,1.0,38,33,10057.368421052632,Yes,17.0
PRV55668,1.0,4,4,11750.0,No,0.0
PRV55670,1.0,9,8,10888.888888888889,Yes,4.0
PRV55673,1.0,60,56,1833.3333333333333,Yes,7.0
PRV55674,1.0,9,8,554.4444444444445,No,0.0
PRV55675,1.0,83,53,1190.8433734939758,No,2.0
PRV55676,1.0,167,150,6229.34131736527,Yes,63.0
PRV55677,1.0,84,79,204.76190476190476,No,1.0
PRV55678,1.0,16,16,8080.625,No,4.0
PRV55679,1.0,229,89,643.1441048034934,No,7.0
PRV55680,1.0,206,72,330.3883495145631,No,7.0
PRV55682,1.0,23,19,2727.8260869565215,No,5.0
PRV55683,1.0,28,10,146.42857142857142,No,1.0
PRV55687,1.0,81,48,756.0493827160494,No,4.0
PRV55688,1.0,47,29,502.1276595744681,No,2.0
PRV55689,1.0,577,361,2126.117850953206,Yes,50.0
PRV55690,1.0,91,75,1851.7582417582419,No,7.0
PRV55691,1.0,40,15,551.5,No,5.0
PRV55692,1.0,152,79,318.94736842105266,No,5.0
PRV55695,1.0,73,51,207.53424657534248,No,0.0
PRV55697,1.0,26,24,285.7692307692308,No,0.0
PRV55699,1.0,30,7,765.3333333333334,No,0.0
PRV55700,1.0,30,26,2767.6666666666665,No,3.0
PRV55701,1.0,186,70,273.1182795698925,No,2.0
PRV55702,1.0,14,14,260.0,No,0.0
PRV55703,1.0,58,45,598.2758620689655,No,4.0
PRV55704,1.0,38,32,739.7368421052631,No,4.0
PRV55705,1.0,253,115,252.64822134387353,No,7.0
PRV55707,1.0,33,24,1667.2727272727273,No,3.0
PRV55709,1.0,43,42,3734.6511627906975,No,8.0
PRV55710,1.0,40,37,1217.0,No,4.0
PRV55711,1.0,5,5,132.0,No,0.0
PRV55712,1.0,26,25,380.0,No,0.0
PRV55714,1.0,22,17,1347.2727272727273,No,3.0
PRV55715,1.0,864,421,845.1504629629629,Yes,34.0
PRV55716,1.0,25,23,264.8,No,0.0
PRV55717,1.0,73,27,347.3972602739726,No,2.0
PRV55719,1.0,23,11,286.95652173913044,No,0.0
PRV55720,1.0,11,10,2484.5454545454545,No,2.0
PRV55721,1.0,5,5,82.0,No,1.0
PRV55723,1.0,47,25,308.51063829787233,No,0.0
PRV55724,1.0,31,31,404.83870967741933,No,3.0
PRV55726,1.0,36,16,269.1666666666667,No,0.0
PRV55727,1.0,68,35,244.55882352941177,No,1.0
