Provider,PotentialFraud,DupClaimNum_IP,DupClaimRatio_IP,DupClaim_IP,DupClaimStatesNum_IP,DupClaimMultiState_IP,DupClaimProviderNum_IP,DupClaimMultiProvider_IP,DupClaimStartDtNum_IP,DupClaimMultiStartDt_IP,DupClaimNum_OP,DupClaimRatio_OP,DupClaim_OP,DupClaimStatesNum_OP,DupClaimMultiState_OP,DupClaimProviderNum_OP,DupClaimMultiProvider_OP,DupClaimStartDtNum_OP,DupClaimMultiStartDt_OP
PRV54697,No,0.0,0.0,no,,,,,,,4.0,0.5714285714285714,yes,52.0,yes,2284.0,yes,371.0,yes
PRV54699,No,,,,,,,,,,4.0,1.0,yes,42.0,yes,220.0,yes,189.0,yes
PRV54701,No,,,,,,,,,,5.0,0.8333333333333334,yes,50.0,yes,643.0,yes,333.0,yes
PRV54703,No,,,,,,,,,,4.0,0.36363636363636365,yes,51.0,yes,1530.0,yes,370.0,yes
PRV54704,No,,,,,,,,,,73.0,0.453416149068323,yes,52.0,yes,3130.0,yes,374.0,yes
PRV54705,No,1.0,0.05,yes,2.0,yes,2.0,yes,2.0,yes,111.0,0.46835443037974683,yes,52.0,yes,3287.0,yes,380.0,yes
PRV54707,No,,,,,,,,,,4.0,0.4444444444444444,yes,41.0,yes,157.0,yes,132.0,yes
PRV54708,No,,,,,,,,,,1.0,0.125,yes,47.0,yes,286.0,yes,229.0,yes
PRV54710,No,,,,,,,,,,2.0,1.0,yes,8.0,yes,7.0,yes,8.0,yes
PRV54711,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV54712,No,,,,,,,,,,6.0,0.42857142857142855,yes,41.0,yes,178.0,yes,160.0,yes
PRV54713,No,,,,,,,,,,10.0,0.5882352941176471,yes,45.0,yes,402.0,yes,282.0,yes
PRV54714,No,,,,,,,,,,3.0,0.3,yes,52.0,yes,2410.0,yes,371.0,yes
PRV54715,No,,,,,,,,,,9.0,0.47368421052631576,yes,52.0,yes,2390.0,yes,371.0,yes
PRV54716,No,,,,,,,,,,69.0,0.48936170212765956,yes,52.0,yes,3026.0,yes,373.0,yes
PRV54717,No,,,,,,,,,,3.0,1.0,yes,33.0,yes,68.0,yes,68.0,yes
PRV54718,Yes,1.0,0.03448275862068965,yes,2.0,yes,2.0,yes,2.0,yes,,,,,,,,,
PRV54720,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV54723,No,,,,,,,,,,39.0,0.43333333333333335,yes,51.0,yes,1797.0,yes,372.0,yes
PRV54724,No,1.0,0.02083333333333333,yes,2.0,yes,2.0,yes,2.0,yes,10.0,0.43478260869565216,yes,48.0,yes,521.0,yes,319.0,yes
PRV54725,No,,,,,,,,,,47.0,0.4051724137931034,yes,52.0,yes,2881.0,yes,375.0,yes
PRV54726,No,0.0,0.0,no,,,,,,,20.0,0.625,yes,52.0,yes,2454.0,yes,372.0,yes
PRV54727,No,,,,,,,,,,25.0,0.423728813559322,yes,52.0,yes,1237.0,yes,369.0,yes
PRV54728,No,0.0,0.0,no,,,,,,,5.0,0.5555555555555556,yes,51.0,yes,791.0,yes,357.0,yes
PRV54730,No,,,,,,,,,,15.0,0.375,yes,50.0,yes,780.0,yes,355.0,yes
PRV54734,No,,,,,,,,,,67.0,0.4855072463768116,yes,52.0,yes,2916.0,yes,376.0,yes
PRV54735,No,0.0,0.0,no,,,,,,,12.0,0.36363636363636365,yes,45.0,yes,373.0,yes,284.0,yes
PRV54737,No,0.0,0.0,no,,,,,,,10.0,0.45454545454545453,yes,45.0,yes,258.0,yes,223.0,yes
PRV54739,Yes,0.0,0.0,no,,,,,,,61.0,0.4326241134751773,yes,52.0,yes,2963.0,yes,376.0,yes
PRV54741,No,,,,,,,,,,78.0,0.4406779661016949,yes,52.0,yes,3107.0,yes,374.0,yes
PRV54742,Yes,8.0,0.03463203463203463,yes,9.0,yes,11.0,yes,17.0,yes,772.0,0.4647802528597231,yes,52.0,yes,4098.0,yes,384.0,yes
PRV54743,Yes,0.0,0.0,no,,,,,,,37.0,0.5068493150684932,yes,52.0,yes,1513.0,yes,368.0,yes
PRV54745,No,0.0,0.0,no,,,,,,,345.0,0.421760391198044,yes,52.0,yes,3782.0,yes,385.0,yes
PRV54747,No,,,,,,,,,,7.0,0.3333333333333333,yes,51.0,yes,723.0,yes,347.0,yes
PRV54748,No,,,,,,,,,,43.0,0.5058823529411764,yes,52.0,yes,2765.0,yes,377.0,yes
PRV54753,No,,,,,,,,,,8.0,0.5,yes,49.0,yes,560.0,yes,325.0,yes
PRV54756,No,0.0,0.0,no,,,,,,,8.0,0.5,yes,51.0,yes,598.0,yes,324.0,yes
PRV54757,No,3.0,0.2,yes,4.0,yes,4.0,yes,6.0,yes,23.0,0.46,yes,52.0,yes,1733.0,yes,368.0,yes
PRV54758,No,,,,,,,,,,42.0,0.4421052631578947,yes,52.0,yes,2666.0,yes,373.0,yes
PRV54759,No,0.0,0.0,no,,,,,,,13.0,0.3333333333333333,yes,48.0,yes,421.0,yes,292.0,yes
PRV54760,No,2.0,0.08333333333333333,yes,3.0,yes,3.0,yes,4.0,yes,2.0,0.2857142857142857,yes,11.0,yes,12.0,yes,13.0,yes
PRV54761,No,,,,,,,,,,356.0,0.43309002433090027,yes,52.0,yes,3813.0,yes,384.0,yes
PRV54763,No,,,,,,,,,,11.0,0.3235294117647059,yes,48.0,yes,286.0,yes,235.0,yes
PRV54764,No,0.0,0.0,no,,,,,,,21.0,0.5526315789473685,yes,52.0,yes,1350.0,yes,373.0,yes
PRV54765,Yes,7.0,0.03571428571428571,yes,8.0,yes,10.0,yes,16.0,yes,21.0,0.4883720930232558,yes,52.0,yes,916.0,yes,364.0,yes
PRV54767,No,0.0,0.0,no,,,,,,,22.0,0.4,yes,52.0,yes,2710.0,yes,371.0,yes
PRV54768,No,0.0,0.0,no,,,,,,,12.0,0.48,yes,52.0,yes,2378.0,yes,372.0,yes
PRV54771,Yes,1.0,0.08333333333333333,yes,2.0,yes,2.0,yes,2.0,yes,25.0,0.3424657534246575,yes,52.0,yes,2664.0,yes,371.0,yes
PRV54772,Yes,3.0,0.027522935779816515,yes,4.0,yes,4.0,yes,6.0,yes,839.0,0.41824526420737784,yes,52.0,yes,4125.0,yes,385.0,yes
PRV54773,No,0.0,0.0,no,,,,,,,7.0,0.2916666666666667,yes,41.0,yes,135.0,yes,124.0,yes
PRV54774,No,1.0,0.2,yes,2.0,yes,2.0,yes,2.0,yes,196.0,0.4057971014492754,yes,52.0,yes,3571.0,yes,382.0,yes
PRV54776,No,1.0,0.2,yes,2.0,yes,2.0,yes,2.0,yes,16.0,0.5,yes,50.0,yes,676.0,yes,348.0,yes
PRV54778,Yes,2.0,0.03125,yes,3.0,yes,3.0,yes,4.0,yes,700.0,0.43532338308457713,yes,52.0,yes,4012.0,yes,384.0,yes
PRV54779,No,0.0,0.0,no,,,,,,,11.0,0.5,yes,52.0,yes,2618.0,yes,371.0,yes
PRV54780,No,,,,,,,,,,11.0,0.5238095238095238,yes,50.0,yes,881.0,yes,358.0,yes
PRV54781,Yes,3.0,0.04225352112676056,yes,5.0,yes,5.0,yes,7.0,yes,59.0,0.44029850746268656,yes,52.0,yes,2939.0,yes,376.0,yes
PRV54783,No,,,,,,,,,,17.0,0.6071428571428571,yes,50.0,yes,709.0,yes,350.0,yes
PRV54784,No,,,,,,,,,,5.0,0.5555555555555556,yes,43.0,yes,117.0,yes,111.0,yes
PRV54785,No,0.0,0.0,no,,,,,,,1.0,0.16666666666666666,yes,52.0,yes,2284.0,yes,371.0,yes
PRV54786,Yes,,,,,,,,,,597.0,0.45364741641337386,yes,52.0,yes,4017.0,yes,384.0,yes
PRV54787,No,2.0,0.08333333333333333,yes,3.0,yes,3.0,yes,4.0,yes,25.0,0.4716981132075472,yes,52.0,yes,1736.0,yes,368.0,yes
PRV54789,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV54790,No,,,,,,,,,,3.0,0.375,yes,52.0,yes,1271.0,yes,365.0,yes
PRV54792,No,,,,,,,,,,9.0,0.4090909090909091,yes,52.0,yes,2331.0,yes,372.0,yes
PRV54793,No,,,,,,,,,,6.0,0.6,yes,47.0,yes,499.0,yes,304.0,yes
PRV54794,No,,,,,,,,,,1.0,0.3333333333333333,yes,18.0,yes,24.0,yes,23.0,yes
PRV54795,No,,,,,,,,,,10.0,0.47619047619047616,yes,49.0,yes,368.0,yes,262.0,yes
PRV54796,No,,,,,,,,,,1.0,0.5,yes,35.0,yes,109.0,yes,101.0,yes
PRV54798,No,,,,,,,,,,2.0,0.4,yes,3.0,yes,3.0,yes,4.0,yes
PRV54799,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV54800,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV54802,No,,,,,,,,,,6.0,0.35294117647058826,yes,44.0,yes,217.0,yes,167.0,yes
PRV54803,No,,,,,,,,,,1.0,0.3333333333333333,yes,17.0,yes,21.0,yes,21.0,yes
PRV54805,No,,,,,,,,,,2.0,0.4,yes,37.0,yes,117.0,yes,108.0,yes
PRV54806,No,,,,,,,,,,41.0,0.5466666666666666,yes,52.0,yes,2622.0,yes,374.0,yes
PRV54808,Yes,,,,,,,,,,13.0,0.40625,yes,52.0,yes,1933.0,yes,365.0,yes
PRV54809,No,,,,,,,,,,25.0,0.45454545454545453,yes,52.0,yes,2386.0,yes,372.0,yes
PRV54810,No,,,,,,,,,,3.0,0.42857142857142855,yes,44.0,yes,195.0,yes,171.0,yes
PRV54812,No,1.0,0.08333333333333333,yes,2.0,yes,2.0,yes,2.0,yes,,,,,,,,,
PRV54813,No,,,,,,,,,,476.0,0.45075757575757575,yes,52.0,yes,3937.0,yes,385.0,yes
PRV54814,No,,,,,,,,,,34.0,0.4146341463414634,yes,52.0,yes,1260.0,yes,368.0,yes
PRV54817,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV54818,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV54819,No,0.0,0.0,no,,,,,,,1.0,0.5,yes,29.0,yes,100.0,yes,90.0,yes
PRV54820,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV54821,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV54822,Yes,2.0,0.125,yes,3.0,yes,3.0,yes,4.0,yes,,,,,,,,,
PRV54824,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV54827,No,,,,,,,,,,7.0,0.4117647058823529,yes,41.0,yes,162.0,yes,144.0,yes
PRV54828,Yes,0.0,0.0,no,,,,,,,28.0,0.49122807017543857,yes,52.0,yes,2762.0,yes,373.0,yes
PRV54829,No,,,,,,,,,,37.0,0.49333333333333335,yes,52.0,yes,2922.0,yes,371.0,yes
PRV54830,No,0.0,0.0,no,,,,,,,3.0,0.3,yes,46.0,yes,242.0,yes,196.0,yes
PRV54831,No,0.0,0.0,no,,,,,,,4.0,0.3076923076923077,yes,28.0,yes,51.0,yes,52.0,yes
PRV54832,Yes,0.0,0.0,no,,,,,,,27.0,0.4909090909090909,yes,52.0,yes,1032.0,yes,369.0,yes
PRV54833,No,,,,,,,,,,37.0,0.42045454545454547,yes,52.0,yes,2732.0,yes,372.0,yes
PRV54834,No,0.0,0.0,no,,,,,,,4.0,0.4,yes,46.0,yes,158.0,yes,142.0,yes
PRV54836,No,,,,,,,,,,3.0,0.375,yes,43.0,yes,174.0,yes,146.0,yes
PRV54837,Yes,,,,,,,,,,838.0,0.4546934346174715,yes,52.0,yes,4115.0,yes,385.0,yes
PRV54838,No,,,,,,,,,,24.0,0.41379310344827586,yes,52.0,yes,1510.0,yes,367.0,yes
PRV54840,No,,,,,,,,,,8.0,0.3076923076923077,yes,52.0,yes,2348.0,yes,373.0,yes
PRV54841,No,0.0,0.0,no,,,,,,,2.0,0.6666666666666666,yes,47.0,yes,315.0,yes,241.0,yes
PRV54842,No,0.0,0.0,no,,,,,,,59.0,0.4645669291338583,yes,52.0,yes,2989.0,yes,379.0,yes
PRV54845,Yes,1.0,0.125,yes,2.0,yes,2.0,yes,2.0,yes,14.0,0.42424242424242425,yes,47.0,yes,249.0,yes,206.0,yes
PRV54846,No,0.0,0.0,no,,,,,,,15.0,0.45454545454545453,yes,52.0,yes,2441.0,yes,371.0,yes
PRV54847,No,2.0,0.2,yes,3.0,yes,3.0,yes,4.0,yes,130.0,0.45454545454545453,yes,52.0,yes,3400.0,yes,379.0,yes
PRV54848,No,0.0,0.0,no,,,,,,,2.0,0.5,yes,52.0,yes,2292.0,yes,371.0,yes
PRV54849,No,,,,,,,,,,6.0,0.5,yes,52.0,yes,2364.0,yes,371.0,yes
PRV54852,No,,,,,,,,,,75.0,0.4166666666666667,yes,52.0,yes,2984.0,yes,378.0,yes
PRV54854,No,,,,,,,,,,66.0,0.5038167938931297,yes,52.0,yes,2909.0,yes,371.0,yes
PRV54855,No,,,,,,,,,,92.0,0.4339622641509434,yes,52.0,yes,3078.0,yes,375.0,yes
PRV54856,No,,,,,,,,,,1.0,1.0,yes,25.0,yes,41.0,yes,38.0,yes
PRV54859,No,,,,,,,,,,17.0,0.68,yes,52.0,yes,2446.0,yes,373.0,yes
PRV54860,No,,,,,,,,,,6.0,0.2857142857142857,yes,52.0,yes,2364.0,yes,372.0,yes
PRV54861,No,,,,,,,,,,19.0,0.4418604651162791,yes,52.0,yes,2439.0,yes,371.0,yes
PRV54862,No,,,,,,,,,,3.0,0.42857142857142855,yes,38.0,yes,165.0,yes,138.0,yes
PRV54863,No,,,,,,,,,,2.0,0.3333333333333333,yes,51.0,yes,1151.0,yes,365.0,yes
PRV54864,No,,,,,,,,,,2.0,0.4,yes,52.0,yes,2299.0,yes,372.0,yes
PRV54865,No,,,,,,,,,,2.0,0.3333333333333333,yes,52.0,yes,2285.0,yes,371.0,yes
PRV54866,No,,,,,,,,,,2.0,1.0,yes,42.0,yes,147.0,yes,137.0,yes
PRV54867,No,,,,,,,,,,0.0,0.0,no,,,,,,
PRV54868,No,,,,,,,,,,45.0,0.42857142857142855,yes,52.0,yes,2773.0,yes,375.0,yes
PRV54869,No,,,,,,,,,,4.0,0.5,yes,50.0,yes,640.0,yes,341.0,yes
PRV54870,No,,,,,,,,,,6.0,0.75,yes,52.0,yes,2325.0,yes,371.0,yes
PRV54871,No,,,,,,,,,,3.0,0.3,yes,28.0,yes,36.0,yes,38.0,yes
PRV54873,No,,,,,,,,,,5.0,0.625,yes,45.0,yes,281.0,yes,224.0,yes
PRV54875,Yes,1.0,0.05,yes,2.0,yes,2.0,yes,2.0,yes,,,,,,,,,
PRV54876,Yes,0.0,0.0,no,,,,,,,,,,,,,,,
PRV54877,No,,,,,,,,,,32.0,0.45714285714285713,yes,52.0,yes,2650.0,yes,373.0,yes
PRV54878,No,0.0,0.0,no,,,,,,,6.0,0.4,yes,52.0,yes,2313.0,yes,371.0,yes
PRV54879,Yes,3.0,0.05,yes,4.0,yes,4.0,yes,6.0,yes,93.0,0.5027027027027027,yes,52.0,yes,3261.0,yes,378.0,yes
PRV54881,No,0.0,0.0,no,,,,,,,1.0,0.16666666666666666,yes,10.0,yes,14.0,yes,14.0,yes
PRV54882,Yes,1.0,0.03125,yes,2.0,yes,2.0,yes,2.0,yes,91.0,0.4117647058823529,yes,52.0,yes,3023.0,yes,380.0,yes
PRV54883,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV54885,No,1.0,0.027777777777777776,yes,2.0,yes,2.0,yes,2.0,yes,134.0,0.4785714285714286,yes,52.0,yes,3294.0,yes,375.0,yes
PRV54886,No,,,,,,,,,,2.0,0.2222222222222222,yes,24.0,yes,38.0,yes,38.0,yes
PRV54887,No,,,,,,,,,,66.0,0.46153846153846156,yes,52.0,yes,1624.0,yes,372.0,yes
PRV54888,No,,,,,,,,,,191.0,0.46246973365617433,yes,52.0,yes,3416.0,yes,382.0,yes
PRV54889,No,1.0,0.14285714285714285,yes,2.0,yes,2.0,yes,2.0,yes,23.0,0.46938775510204084,yes,52.0,yes,2727.0,yes,371.0,yes
PRV54890,No,0.0,0.0,no,,,,,,,28.0,0.3835616438356164,yes,51.0,yes,1266.0,yes,368.0,yes
PRV54891,No,0.0,0.0,no,,,,,,,20.0,0.45454545454545453,yes,52.0,yes,2441.0,yes,373.0,yes
PRV54892,No,,,,,,,,,,16.0,0.32653061224489793,yes,52.0,yes,2886.0,yes,371.0,yes
PRV54893,No,,,,,,,,,,5.0,0.625,yes,44.0,yes,274.0,yes,221.0,yes
PRV54894,Yes,8.0,0.05797101449275361,yes,9.0,yes,9.0,yes,16.0,yes,40.0,0.43956043956043955,yes,52.0,yes,2576.0,yes,371.0,yes
PRV54895,Yes,0.0,0.0,no,,,,,,,1530.0,0.44567433731430234,yes,52.0,yes,4296.0,yes,385.0,yes
PRV54896,Yes,2.0,0.03571428571428571,yes,3.0,yes,3.0,yes,4.0,yes,47.0,0.4563106796116505,yes,52.0,yes,2201.0,yes,371.0,yes
PRV54898,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV54900,No,,,,,,,,,,2.0,0.14285714285714285,yes,52.0,yes,2378.0,yes,375.0,yes
PRV54901,No,0.0,0.0,no,,,,,,,9.0,0.5294117647058824,yes,51.0,yes,661.0,yes,351.0,yes
PRV54902,No,1.0,1.0,yes,2.0,yes,2.0,yes,2.0,yes,8.0,0.5333333333333333,yes,52.0,yes,2321.0,yes,371.0,yes
PRV54903,No,0.0,0.0,no,,,,,,,,,,,,,,,
PRV54904,No,,,,,,,,,,8.0,0.42105263157894735,yes,51.0,yes,578.0,yes,331.0,yes
PRV54905,No,1.0,0.25,yes,2.0,yes,2.0,yes,2.0,yes,67.0,0.46206896551724136,yes,52.0,yes,2964.0,yes,379.0,yes
PRV54906,No,0.0,0.0,no,,,,,,,5.0,0.35714285714285715,yes,36.0,yes,105.0,yes,97.0,yes
PRV54907,No,,,,,,,,,,78.0,0.4588235294117647,yes,52.0,yes,2977.0,yes,379.0,yes
PRV54908,No,,,,,,,,,,48.0,0.41739130434782606,yes,52.0,yes,2726.0,yes,374.0,yes
PRV54909,No,1.0,0.125,yes,2.0,yes,2.0,yes,2.0,yes,8.0,0.42105263157894735,yes,52.0,yes,2329.0,yes,372.0,yes
PRV54910,No,0.0,0.0,no,,,,,,,86.0,0.4056603773584906,yes,52.0,yes,3228.0,yes,376.0,yes
PRV54911,No,,,,,,,,,,38.0,0.4470588235294118,yes,52.0,yes,2865.0,yes,373.0,yes
PRV54914,No,0.0,0.0,no,,,,,,,154.0,0.39690721649484534,yes,52.0,yes,3328.0,yes,381.0,yes
PRV54916,No,0.0,0.0,no,,,,,,,46.0,0.5054945054945055,yes,52.0,yes,1913.0,yes,367.0,yes
PRV54917,No,1.0,0.06666666666666668,yes,2.0,yes,2.0,yes,2.0,yes,12.0,0.5454545454545454,yes,52.0,yes,1262.0,yes,373.0,yes
PRV54918,Yes,0.0,0.0,no,,,,,,,52.0,0.5473684210526316,yes,52.0,yes,2965.0,yes,375.0,yes
PRV54919,No,0.0,0.0,no,,,,,,,82.0,0.47126436781609193,yes,52.0,yes,3174.0,yes,375.0,yes
PRV54923,No,,,,,,,,,,43.0,0.5443037974683544,yes,52.0,yes,2709.0,yes,378.0,yes
PRV54924,No,1.0,0.047619047619047616,yes,2.0,yes,2.0,yes,2.0,yes,57.0,0.375,yes,52.0,yes,3129.0,yes,375.0,yes
PRV54925,Yes,0.0,0.0,no,,,,,,,30.0,0.3614457831325301,yes,52.0,yes,2057.0,yes,369.0,yes
PRV54926,No,0.0,0.0,no,,,,,,,17.0,0.4358974358974359,yes,52.0,yes,2457.0,yes,372.0,yes
PRV54927,No,,,,,,,,,,47.0,0.46078431372549017,yes,52.0,yes,2823.0,yes,375.0,yes
PRV54929,Yes,0.0,0.0,no,,,,,,,4.0,0.36363636363636365,yes,52.0,yes,2296.0,yes,371.0,yes
PRV54930,No,0.0,0.0,no,,,,,,,87.0,0.4223300970873786,yes,52.0,yes,3116.0,yes,374.0,yes
PRV54931,Yes,0.0,0.0,no,,,,,,,17.0,0.6071428571428571,yes,52.0,yes,2728.0,yes,376.0,yes
PRV54932,No,0.0,0.0,no,,,,,,,21.0,0.3620689655172414,yes,52.0,yes,2527.0,yes,372.0,yes
PRV54933,Yes,2.0,0.06896551724137931,yes,3.0,yes,3.0,yes,4.0,yes,13.0,0.37142857142857144,yes,52.0,yes,2384.0,yes,372.0,yes
PRV54934,No,0.0,0.0,no,,,,,,,19.0,0.3584905660377358,yes,52.0,yes,1627.0,yes,366.0,yes
PRV54935,No,0.0,0.0,no,,,,,,,38.0,0.4418604651162791,yes,52.0,yes,2655.0,yes,371.0,yes
PRV54936,Yes,3.0,0.022900763358778626,yes,4.0,yes,4.0,yes,6.0,yes,38.0,0.4222222222222222,yes,52.0,yes,2740.0,yes,378.0,yes
PRV54937,No,1.0,0.3333333333333333,yes,2.0,yes,2.0,yes,2.0,yes,14.0,0.42424242424242425,yes,52.0,yes,1288.0,yes,373.0,yes
PRV54938,No,,,,,,,,,,42.0,0.4883720930232558,yes,52.0,yes,1437.0,yes,372.0,yes
PRV54939,Yes,,,,,,,,,,619.0,0.44855072463768114,yes,52.0,yes,3985.0,yes,384.0,yes
PRV54941,No,,,,,,,,,,9.0,0.5,yes,50.0,yes,528.0,yes,323.0,yes
PRV54942,Yes,0.0,0.0,no,,,,,,,51.0,0.4636363636363636,yes,52.0,yes,2824.0,yes,372.0,yes
PRV54943,No,0.0,0.0,no,,,,,,,7.0,0.3333333333333333,yes,51.0,yes,799.0,yes,358.0,yes
PRV54944,No,,,,,,,,,,52.0,0.43333333333333335,yes,52.0,yes,3011.0,yes,376.0,yes
PRV54945,No,,,,,,,,,,16.0,0.43243243243243246,yes,52.0,yes,1612.0,yes,366.0,yes
PRV54946,No,,,,,,,,,,45.0,0.4945054945054945,yes,52.0,yes,2722.0,yes,374.0,yes
PRV54947,No,,,,,,,,,,14.0,0.5384615384615384,yes,52.0,yes,2360.0,yes,373.0,yes
PRV54949,No,1.0,0.023809523809523808,yes,2.0,yes,2.0,yes,2.0,yes,160.0,0.43243243243243246,yes,52.0,yes,3300.0,yes,375.0,yes
PRV54950,Yes,0.0,0.0,no,,,,,,,5.0,0.38461538461538464,yes,52.0,yes,1327.0,yes,368.0,yes
PRV54952,Yes,1.0,0.08333333333333333,yes,2.0,yes,2.0,yes,2.0,yes,66.0,0.48175182481751827,yes,52.0,yes,2867.0,yes,377.0,yes
PRV54953,No,,,,,,,,,,44.0,0.43137254901960786,yes,52.0,yes,1533.0,yes,373.0,yes
PRV54954,No,,,,,,,,,,31.0,0.43661971830985913,yes,52.0,yes,1199.0,yes,366.0,yes
PRV54955,Yes,6.0,0.02926829268292683,yes,5.0,yes,6.0,yes,10.0,yes,48.0,0.44036697247706424,yes,52.0,yes,2784.0,yes,373.0,yes
PRV54959,No,0.0,0.0,no,,,,,,,30.0,0.3409090909090909,yes,52.0,yes,2749.0,yes,372.0,yes
PRV54960,No,,,,,,,,,,87.0,0.45077720207253885,yes,52.0,yes,3152.0,yes,375.0,yes
PRV54963,No,0.0,0.0,no,,,,,,,28.0,0.42424242424242425,yes,52.0,yes,2513.0,yes,371.0,yes
PRV54965,No,0.0,0.0,no,,,,,,,39.0,0.3979591836734694,yes,52.0,yes,2860.0,yes,372.0,yes
PRV54966,Yes,,,,,,,,,,811.0,0.4515590200445434,yes,52.0,yes,4104.0,yes,384.0,yes
PRV54967,No,,,,,,,,,,25.0,0.49019607843137253,yes,52.0,yes,1010.0,yes,363.0,yes
PRV54968,No,0.0,0.0,no,,,,,,,20.0,0.5128205128205128,yes,52.0,yes,2495.0,yes,373.0,yes
PRV54970,No,1.0,0.16666666666666666,yes,2.0,yes,2.0,yes,2.0,yes,101.0,0.44493392070484583,yes,52.0,yes,3113.0,yes,376.0,yes
PRV54971,No,2.0,0.038461538461538464,yes,4.0,yes,4.0,yes,5.0,yes,169.0,0.4482758620689655,yes,52.0,yes,3399.0,yes,379.0,yes
PRV54972,No,,,,,,,,,,29.0,0.46774193548387094,yes,52.0,yes,2629.0,yes,375.0,yes
PRV54973,No,0.0,0.0,no,,,,,,,50.0,0.4166666666666667,yes,52.0,yes,2968.0,yes,372.0,yes
PRV54975,No,,,,,,,,,,54.0,0.4090909090909091,yes,52.0,yes,3036.0,yes,372.0,yes
PRV54976,No,,,,,,,,,,27.0,0.4909090909090909,yes,52.0,yes,1909.0,yes,368.0,yes
PRV54977,No,0.0,0.0,no,,,,,,,22.0,0.4583333333333333,yes,52.0,yes,2514.0,yes,371.0,yes
PRV54978,No,,,,,,,,,,116.0,0.4377358490566038,yes,52.0,yes,3279.0,yes,379.0,yes
PRV54981,No,5.0,0.061728395061728385,yes,5.0,yes,6.0,yes,10.0,yes,8.0,0.5714285714285714,yes,47.0,yes,361.0,yes,259.0,yes
PRV54982,No,,,,,,,,,,19.0,0.5135135135135135,yes,52.0,yes,2474.0,yes,371.0,yes
PRV54983,No,,,,,,,,,,54.0,0.42857142857142855,yes,52.0,yes,2865.0,yes,371.0,yes
PRV54985,No,,,,,,,,,,101.0,0.452914798206278,yes,52.0,yes,3035.0,yes,380.0,yes
PRV54986,Yes,6.0,0.0392156862745098,yes,7.0,yes,7.0,yes,12.0,yes,223.0,0.47956989247311826,yes,52.0,yes,3523.0,yes,380.0,yes
PRV54988,No,,,,,,,,,,15.0,0.36585365853658536,yes,49.0,yes,597.0,yes,334.0,yes
PRV54990,No,0.0,0.0,no,,,,,,,4.0,0.25,yes,46.0,yes,230.0,yes,187.0,yes
PRV54991,No,,,,,,,,,,69.0,0.5307692307692308,yes,52.0,yes,3199.0,yes,377.0,yes
PRV54992,No,,,,,,,,,,7.0,0.3888888888888889,yes,52.0,yes,720.0,yes,347.0,yes
PRV54993,No,0.0,0.0,no,,,,,,,21.0,0.4666666666666667,yes,51.0,yes,972.0,yes,368.0,yes
PRV54995,No,,,,,,,,,,8.0,0.5,yes,47.0,yes,359.0,yes,267.0,yes
PRV54997,No,1.0,0.2,yes,2.0,yes,2.0,yes,2.0,yes,11.0,0.3793103448275862,yes,46.0,yes,336.0,yes,242.0,yes
PRV54998,Yes,0.0,0.0,no,,,,,,,71.0,0.4797297297297297,yes,52.0,yes,3069.0,yes,378.0,yes
PRV54999,No,0.0,0.0,no,,,,,,,3.0,0.42857142857142855,yes,52.0,yes,2289.0,yes,372.0,yes
PRV55000,No,3.0,0.034883720930232565,yes,4.0,yes,4.0,yes,6.0,yes,309.0,0.4557522123893805,yes,52.0,yes,3686.0,yes,383.0,yes
PRV55001,No,,,,,,,,,,71.0,0.44936708860759494,yes,52.0,yes,3165.0,yes,376.0,yes
PRV55002,No,,,,,,,,,,51.0,0.51,yes,52.0,yes,2973.0,yes,371.0,yes
PRV55003,No,1.0,0.2,yes,2.0,yes,2.0,yes,2.0,yes,31.0,0.43661971830985913,yes,52.0,yes,2697.0,yes,373.0,yes
PRV55004,Yes,1.0,0.3333333333333333,yes,2.0,yes,2.0,yes,2.0,yes,1061.0,0.4428213689482471,yes,52.0,yes,4174.0,yes,385.0,yes
PRV55005,No,2.0,0.03571428571428571,yes,3.0,yes,3.0,yes,4.0,yes,28.0,0.3783783783783784,yes,52.0,yes,2574.0,yes,372.0,yes
PRV55006,No,0.0,0.0,no,,,,,,,16.0,0.42105263157894735,yes,52.0,yes,765.0,yes,356.0,yes
PRV55007,No,,,,,,,,,,3.0,0.21428571428571427,yes,52.0,yes,421.0,yes,286.0,yes
PRV55010,Yes,,,,,,,,,,129.0,0.4463667820069204,yes,52.0,yes,3404.0,yes,377.0,yes
PRV55011,No,,,,,,,,,,33.0,0.5892857142857143,yes,52.0,yes,2554.0,yes,372.0,yes
PRV55012,No,,,,,,,,,,37.0,0.5068493150684932,yes,52.0,yes,2270.0,yes,367.0,yes
